SA4_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
111,..,185,5995,12478,12576,12660,12137,7239,1718,64983,..,1726,6706,3608,2743,1965,1023,344,51,18162,..,32,279,769,1270,744,374,232,144,3836,32938,..,..,..,..,..,..,..,..,32938,..,8051,..,..,..,..,..,..,..,8051,..,7468,3760,1591,1209,702,107,3,0,14843,..,1011,787,295,342,495,399,240,135,3704,..,736,912,317,295,181,113,28,11,2586,..,2429,2935,803,721,819,543,209,37,8500,..,650,2138,2118,2756,3613,3326,2016,960,17571,561,897,764,447,396,298,268,118,32,3793,33491,23184,24274,22427,22304,21472,18295,10437,3083,178969,..,332,8216,13418,13218,12969,11379,5593,839,65960,..,2589,6967,3580,2704,1883,797,255,28,18812,..,351,1964,3497,4044,2139,1060,851,617,14517,31108,..,..,..,..,..,..,..,..,31108,..,8229,..,..,..,..,..,..,..,8229,..,4915,2181,680,480,391,104,4,0,8749,..,835,494,160,298,655,847,647,341,4273,..,754,551,155,133,112,50,22,10,1787
112,..,68,2438,6211,7218,8423,9243,5367,1434,40405,..,684,2938,2618,2319,2083,1350,388,60,12437,..,19,152,483,835,568,308,150,112,2635,20074,..,..,..,..,..,..,..,..,20074,..,4282,..,..,..,..,..,..,..,4282,..,4460,2133,1045,812,492,92,4,0,9034,..,493,351,177,239,375,374,173,111,2282,..,443,611,336,256,246,142,49,5,2087,..,554,1304,578,647,895,765,255,50,5052,..,272,708,1047,1710,2913,3091,1684,728,12159,262,372,330,272,308,313,289,84,36,2265,20340,11642,10971,12767,14346,16311,15651,8153,2537,112723,..,148,3460,7203,7871,8898,8508,4090,720,40889,..,1020,3441,2677,2335,1949,1068,249,30,12763,..,226,1190,2368,2816,1436,741,602,484,9861,18943,..,..,..,..,..,..,..,..,18943,..,4541,..,..,..,..,..,..,..,4541,..,3050,1169,471,373,364,91,4,0,5524,..,403,240,100,190,482,710,423,309,2856,..,496,564,243,183,190,94,33,10,1812
113,..,116,2863,4851,5044,5624,5025,2855,698,27074,..,802,2278,1130,957,783,384,124,17,6477,..,26,117,260,370,259,115,72,52,1262,14962,..,..,..,..,..,..,..,..,14962,..,2781,..,..,..,..,..,..,..,2781,..,3244,1326,554,377,215,36,0,0,5749,..,416,283,145,137,175,173,100,43,1468,..,232,305,123,108,100,30,6,0,898,..,504,780,303,243,253,176,62,15,2337,..,392,979,833,1185,1588,1496,893,371,7729,197,254,295,167,138,157,126,72,25,1426,15164,8765,9216,8355,8560,9147,7559,4183,1219,72165,..,240,3709,5327,5377,5750,4546,2193,325,27452,..,1211,2314,1153,946,703,300,80,7,6724,..,317,1106,1374,1326,637,368,261,203,5584,14354,..,..,..,..,..,..,..,..,14354,..,3077,..,..,..,..,..,..,..,3077,..,1990,695,198,165,146,28,0,0,3218,..,329,147,64,110,256,297,192,110,1513,..,244,152,62,49,39,16,4,0,561
114,..,56,2036,4058,4614,6044,7320,4640,1035,29810,..,533,1813,1142,1175,1141,793,269,44,6915,..,13,82,276,423,293,189,95,55,1428,12300,..,..,..,..,..,..,..,..,12300,..,2623,..,..,..,..,..,..,..,2623,..,2884,1429,600,502,272,48,0,0,5726,..,337,224,108,127,208,208,120,61,1382,..,187,275,128,110,92,52,27,8,883,..,212,406,188,193,333,319,155,34,1837,..,169,525,555,1058,1618,1822,1246,503,7493,195,208,201,174,174,193,211,114,21,1490,12493,7221,6987,7227,8367,10188,10966,6669,1765,71884,..,114,2793,4477,5108,6489,7217,3472,456,30129,..,772,1877,1218,1182,1087,670,177,20,7008,..,167,797,1177,1445,782,372,386,286,5405,11794,..,..,..,..,..,..,..,..,11794,..,2833,..,..,..,..,..,..,..,2833,..,1772,756,274,226,223,49,4,0,3306,..,222,132,44,105,279,351,322,215,1672,..,240,193,62,63,53,44,10,11,669
115,..,76,4188,14418,14298,11917,9268,4701,945,59808,..,393,1692,1192,1142,761,368,117,23,5680,..,11,57,229,505,396,151,105,50,1509,27174,..,..,..,..,..,..,..,..,27174,..,9601,..,..,..,..,..,..,..,9601,..,5974,4395,1121,590,212,22,0,0,12305,..,415,389,200,181,266,262,218,130,2061,..,239,369,158,145,133,70,34,0,1139,..,270,431,176,175,169,183,68,15,1485,..,127,473,536,691,817,839,579,306,4370,160,235,192,139,120,123,97,49,10,1125,27332,17335,12191,18178,17846,14786,11251,5864,1482,126267,..,175,6146,16044,14517,11421,8258,3243,430,60233,..,584,1847,1165,1122,660,289,73,12,5752,..,75,413,1338,1986,1178,508,360,186,6039,25256,..,..,..,..,..,..,..,..,25256,..,9707,..,..,..,..,..,..,..,9707,..,3998,2943,598,312,188,38,5,0,8076,..,356,286,105,160,610,978,701,462,3660,..,248,268,113,102,82,65,25,3,895
116,..,277,9833,23858,15852,12265,8828,3774,679,75367,..,937,3589,2084,1649,998,376,111,9,9752,..,56,238,583,827,652,369,190,84,2996,44006,..,..,..,..,..,..,..,..,44006,..,11256,..,..,..,..,..,..,..,11256,..,8567,6844,2124,1120,402,64,4,0,19123,..,1525,1734,699,525,686,578,292,110,6152,..,692,1157,538,351,224,101,27,5,3094,..,1087,1829,698,590,516,359,111,17,5208,..,350,1357,1482,1670,1910,1491,829,294,9380,392,331,422,322,218,163,99,51,15,2018,44399,25081,27000,32382,22806,17815,12256,5387,1221,188347,..,743,14972,24018,14809,11201,7464,2282,281,75771,..,1386,3668,2119,1557,842,277,74,4,9921,..,533,2218,3307,3614,2394,1181,756,363,14365,41816,..,..,..,..,..,..,..,..,41816,..,11681,..,..,..,..,..,..,..,11681,..,5855,4533,1028,569,309,56,5,0,12363,..,1135,1011,327,504,1325,1684,968,428,7376,..,651,764,222,133,86,63,12,4,1945
117,..,143,6426,10896,7283,5757,4301,2464,674,37943,..,1911,14063,7331,3734,2114,908,233,25,30320,..,17,68,301,563,399,181,102,72,1710,15686,..,..,..,..,..,..,..,..,15686,..,3819,..,..,..,..,..,..,..,3819,..,2077,1862,785,658,264,31,0,0,5667,..,1024,1150,336,222,238,221,122,71,3385,..,849,2123,531,188,130,51,22,7,3916,..,5076,10586,2657,1122,774,494,155,25,20896,..,1707,6802,5722,4460,3987,2602,1290,376,26949,239,724,1008,526,365,298,169,77,14,3418,15923,17342,44090,29090,18591,13965,8960,4469,1273,153701,..,263,8176,10530,6891,5166,3787,1717,263,36787,..,2606,13606,5085,2319,1222,471,106,9,25433,..,62,503,1505,2213,1451,685,518,271,7206,14780,..,..,..,..,..,..,..,..,14780,..,3948,..,..,..,..,..,..,..,3948,..,1397,1422,524,396,185,48,0,0,3969,..,1081,1145,359,225,466,520,375,223,4396,..,772,1706,451,140,68,28,22,12,3195
118,..,36,2984,8988,9254,7271,5745,3686,1158,39123,..,509,7272,4008,2097,1296,696,281,39,16205,..,7,36,255,564,425,183,110,82,1659,18984,..,..,..,..,..,..,..,..,18984,..,6226,..,..,..,..,..,..,..,6226,..,2337,1982,649,556,282,39,0,0,5841,..,382,496,157,146,197,198,123,82,1780,..,204,860,203,93,79,38,16,9,1503,..,1657,4904,960,409,374,308,127,35,8780,..,479,2307,2320,1916,1998,1777,1131,523,12458,275,510,550,299,202,158,100,55,23,2162,19259,12360,21387,17847,15238,12077,9091,5521,1951,114725,..,90,4342,10016,9264,6947,5315,2774,445,39182,..,867,8026,3377,1767,956,504,162,8,15664,..,43,311,1238,2365,1405,549,488,371,6776,18377,..,..,..,..,..,..,..,..,18377,..,6141,..,..,..,..,..,..,..,6141,..,1678,1545,402,340,274,58,4,0,4298,..,446,512,145,125,311,419,424,300,2687,..,262,686,140,76,71,25,12,6,1277
119,..,641,14050,24643,21730,20774,15790,9301,2909,109833,..,876,5629,3294,2263,1705,806,240,32,14847,..,26,164,577,1199,1121,611,424,325,4442,52786,..,..,..,..,..,..,..,..,52786,..,17081,..,..,..,..,..,..,..,17081,..,11407,11380,3720,2465,1134,182,3,0,30290,..,2172,2516,966,877,1151,880,567,341,9466,..,1562,2681,1082,821,633,286,58,8,7125,..,2953,5920,2042,1315,1228,760,248,56,14513,..,716,2921,2866,3014,3834,3328,2008,1020,19707,475,457,719,491,397,318,233,131,51,3278,53265,37880,45983,39671,34074,31885,22877,12975,4750,283369,..,1885,19714,25693,22266,19416,13808,6356,1199,110333,..,1368,5886,3080,2199,1405,508,119,23,14589,..,259,2132,4478,5992,4308,2106,1566,1115,21958,49348,..,..,..,..,..,..,..,..,49348,..,17630,..,..,..,..,..,..,..,17630,..,7985,7745,2141,1467,775,163,14,0,20296,..,1650,1622,569,772,1881,2136,1681,1043,11350,..,1216,1757,611,381,299,130,32,15,4443
120,..,259,6785,12970,10890,9497,7095,4096,1311,52901,..,814,5947,3186,2003,1399,768,209,30,14355,..,6,51,285,613,492,204,137,133,1928,22059,..,..,..,..,..,..,..,..,22059,..,7230,..,..,..,..,..,..,..,7230,..,3268,3407,1097,863,425,72,0,0,9141,..,1072,1107,279,247,326,302,167,109,3598,..,884,1457,400,248,145,56,30,9,3235,..,3038,4896,1181,610,516,376,153,37,10814,..,612,2675,2197,1930,2052,1694,1022,468,12649,269,269,459,268,206,213,118,39,21,1867,22328,17451,26779,21867,17608,15076,10690,5866,2109,139779,..,525,9072,13225,11331,9078,6549,2922,504,53212,..,1207,6330,2948,1920,1284,625,119,11,14441,..,42,385,1614,2766,1927,831,691,507,8770,21487,..,..,..,..,..,..,..,..,21487,..,7364,..,..,..,..,..,..,..,7364,..,2417,2604,721,558,384,73,4,0,6770,..,820,886,279,301,588,782,670,450,4783,..,773,1022,270,149,105,54,10,6,2394
121,..,112,6563,20812,20142,15949,12506,7724,2152,85964,..,723,6142,3410,2202,1674,877,355,57,15446,..,11,63,421,887,654,233,143,137,2551,37536,..,..,..,..,..,..,..,..,37536,..,14174,..,..,..,..,..,..,..,14174,..,4650,3990,1201,780,356,77,0,0,11055,..,753,718,245,228,285,252,197,131,2816,..,348,685,285,155,144,72,23,12,1717,..,1083,2422,744,489,454,349,158,43,5736,..,617,2722,2716,2439,2422,2084,1505,799,15315,411,527,439,302,273,244,181,69,39,2495,37948,23002,23749,30131,27589,22187,16638,10182,3370,194801,..,225,9208,22857,20452,15196,11663,5736,1040,86362,..,1076,6552,3142,2099,1281,645,180,15,14991,..,41,420,2445,3893,2348,926,613,520,11210,35490,..,..,..,..,..,..,..,..,35490,..,13551,..,..,..,..,..,..,..,13551,..,3493,2907,871,578,370,84,5,0,8304,..,709,702,269,268,748,1053,769,475,4999,..,378,605,219,150,105,64,22,13,1549
122,..,70,2973,10252,12880,10419,7691,5145,1366,50788,..,402,3921,2713,2104,1410,673,272,31,11533,..,14,43,264,716,516,195,102,73,1907,23994,..,..,..,..,..,..,..,..,23994,..,8205,..,..,..,..,..,..,..,8205,..,4549,2702,817,580,319,52,3,0,9018,..,390,384,146,172,220,217,152,104,1784,..,324,629,270,203,179,99,22,4,1726,..,589,1583,483,338,346,258,120,17,3746,..,224,839,1097,1394,1677,1446,1123,589,8391,254,277,289,204,185,180,124,63,14,1598,24252,15037,13370,16244,18570,15273,10756,6992,2199,122696,..,142,4364,11655,13296,9872,7177,3960,660,51129,..,658,4427,2723,1944,1201,532,135,19,11637,..,32,285,1200,2438,1391,545,448,341,6675,22655,..,..,..,..,..,..,..,..,22655,..,8143,..,..,..,..,..,..,..,8143,..,3136,1821,411,342,216,53,0,0,5984,..,305,265,89,122,328,565,557,307,2548,..,327,535,186,141,135,75,26,9,1439
123,..,180,6492,13261,11365,10106,8042,3438,586,53477,..,945,3595,2173,1687,1103,476,139,19,10139,..,37,199,522,765,561,291,144,55,2581,32022,..,..,..,..,..,..,..,..,32022,..,7440,..,..,..,..,..,..,..,7440,..,7691,4871,1593,741,262,32,0,0,15179,..,864,831,432,387,479,405,247,105,3745,..,405,541,305,247,165,62,32,4,1769,..,322,625,377,368,373,306,118,18,2508,..,297,1064,1204,1452,1579,1413,803,235,8052,416,343,373,222,198,130,104,36,9,1819,32433,18510,18577,20084,17218,14761,11151,4955,1040,138730,..,411,9507,13876,10956,9808,6816,2327,247,53957,..,1356,3810,2117,1659,984,372,86,7,10385,..,436,1999,2989,2999,1745,894,475,242,11778,30520,..,..,..,..,..,..,..,..,30520,..,8218,..,..,..,..,..,..,..,8218,..,5079,2949,735,377,218,48,0,0,9420,..,748,502,209,351,849,1019,663,318,4665,..,385,352,130,104,73,61,17,0,1131
124,..,216,6619,12561,11679,11055,9530,4361,836,56857,..,1397,4805,2894,2326,1541,721,226,24,13943,..,26,256,620,892,657,362,174,78,3081,32353,..,..,..,..,..,..,..,..,32353,..,7597,..,..,..,..,..,..,..,7597,..,7941,4640,1595,933,367,62,0,0,15542,..,902,780,410,402,483,443,209,100,3737,..,468,623,317,265,190,111,27,3,2006,..,537,983,474,524,590,428,163,28,3721,..,413,1534,1799,2204,2586,2238,1235,409,12417,415,392,425,297,249,198,125,62,15,2173,32770,19899,20661,20969,19471,17677,14017,6459,1500,153423,..,440,8924,13293,11919,11066,8400,3054,368,57459,..,1923,5081,2923,2137,1444,598,136,16,14254,..,448,2237,3199,3520,1965,1040,625,366,13401,30434,..,..,..,..,..,..,..,..,30434,..,8216,..,..,..,..,..,..,..,8216,..,5216,2742,772,437,277,68,7,0,9520,..,667,478,181,330,771,1001,675,349,4458,..,473,361,144,95,99,39,14,6,1235
125,..,618,14834,25679,16664,14676,10836,5911,1494,90713,..,893,4500,2332,1445,1014,459,153,27,10803,..,32,182,493,829,820,420,242,178,3196,45358,..,..,..,..,..,..,..,..,45358,..,12766,..,..,..,..,..,..,..,12766,..,7834,8264,2511,1464,598,94,3,0,20764,..,1923,2350,861,665,737,601,308,174,7620,..,1429,2757,1075,704,439,158,42,6,6607,..,3606,7504,2468,1342,969,524,149,35,16599,..,728,3254,3019,2603,3023,2387,1302,595,16900,352,440,616,408,324,216,185,74,37,2647,45709,30264,44247,38842,26032,22488,15659,8185,2548,233976,..,1653,21100,24627,16276,13530,9295,3906,603,90990,..,1287,4646,2155,1340,844,330,93,14,10707,..,218,1613,3512,4112,3015,1440,1001,622,15534,43171,..,..,..,..,..,..,..,..,43171,..,13042,..,..,..,..,..,..,..,13042,..,5462,5627,1436,888,470,125,3,0,14010,..,1312,1333,469,604,1478,1522,1085,619,8423,..,1157,1515,448,258,233,87,21,9,3728
126,..,94,4699,10452,8281,7449,5895,3025,977,40868,..,491,2962,1206,788,503,268,111,14,6340,..,9,32,187,347,311,148,85,79,1202,16895,..,..,..,..,..,..,..,..,16895,..,5894,..,..,..,..,..,..,..,5894,..,2426,2608,761,458,255,45,0,0,6566,..,486,475,169,145,187,209,118,85,1878,..,282,624,262,117,115,57,13,6,1477,..,859,1733,503,266,259,194,68,14,3892,..,443,1600,1326,1026,1133,916,583,360,7394,161,277,225,121,120,96,78,26,22,1116,17062,11257,14962,14988,11553,10312,7807,4029,1555,93519,..,171,6425,10928,8314,7304,5252,2263,441,41093,..,671,3098,1146,730,426,212,49,6,6347,..,15,285,1156,1606,1144,485,371,284,5342,16156,..,..,..,..,..,..,..,..,16156,..,5746,..,..,..,..,..,..,..,5746,..,1787,1992,511,307,194,52,0,0,4844,..,447,442,150,136,581,686,465,294,3203,..,279,485,155,108,86,47,16,10,1183
127,..,439,10091,18977,18269,17693,12444,5826,1365,85100,..,727,3319,2154,1791,1205,480,115,19,9810,..,48,189,582,1002,907,516,283,165,3685,47969,..,..,..,..,..,..,..,..,47969,..,15127,..,..,..,..,..,..,..,15127,..,11948,12068,3935,1922,754,104,7,0,30738,..,1433,1589,921,1015,1275,863,454,218,7777,..,490,894,644,663,581,251,64,11,3588,..,427,970,620,613,707,423,140,21,3927,..,385,1559,1739,1909,2409,1730,1043,415,11193,487,367,519,380,319,288,174,65,25,2616,48455,31381,31199,29961,27497,25830,16987,7998,2236,221534,..,1256,15241,20843,18268,15821,10163,3522,467,85586,..,1107,3547,2254,1679,990,320,62,12,9980,..,358,2546,4605,5296,3710,1971,1192,728,20401,45153,..,..,..,..,..,..,..,..,45153,..,16352,..,..,..,..,..,..,..,16352,..,7973,7756,1869,1148,629,128,10,0,19515,..,1348,1041,518,880,1993,2328,1522,892,10511,..,528,689,398,270,241,119,40,31,2316
128,..,67,3463,9465,10216,9328,7872,4455,1196,46077,..,432,3300,1882,1457,997,478,147,29,8722,..,0,39,251,653,466,163,117,90,1782,21057,..,..,..,..,..,..,..,..,21057,..,6378,..,..,..,..,..,..,..,6378,..,5352,3042,862,623,290,48,0,0,10214,..,310,317,144,123,211,203,128,109,1544,..,148,255,109,100,75,48,17,3,755,..,325,729,270,238,262,168,80,13,2089,..,216,919,940,1262,1550,1315,877,507,7600,220,229,231,160,144,97,94,38,17,1226,21272,13456,12306,14088,14817,13276,10398,5864,1966,107439,..,119,4788,10463,10629,9225,7210,3372,616,46423,..,776,3419,1863,1392,860,359,112,5,8787,..,40,483,1352,2208,1246,524,443,320,6604,19744,..,..,..,..,..,..,..,..,19744,..,7031,..,..,..,..,..,..,..,7031,..,3538,2212,439,319,209,64,0,0,6782,..,264,206,86,111,335,514,448,288,2246,..,154,191,58,68,49,29,17,7,567
197,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
199,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,239,260,455,361,287,227,184,54,4,2077,239,260,455,361,287,227,184,54,4,2077,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
