UCL_CODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
UCL121026,..,34,34,67,9,80,29,0,29,23,0,23,11,0,11,9,0,9,147,46,187
UCL121027,..,23,23,100,6,113,54,0,54,55,0,55,30,0,30,22,0,22,263,29,293
UCL121028,..,94,94,116,4,117,32,0,32,16,0,16,6,0,6,0,0,0,170,105,268
UCL121029,..,55,55,78,5,82,34,0,35,23,0,23,13,0,13,12,0,12,156,62,216
UCL121030,..,63,63,62,3,63,30,0,30,18,0,18,7,0,7,6,0,6,123,68,183
UCL121031,..,88,88,114,16,132,46,0,48,49,0,49,17,0,17,6,0,6,248,104,349
UCL121032,..,68,68,151,8,165,41,0,41,33,0,33,18,0,18,9,0,9,263,78,336
UCL121033,..,102,102,115,6,116,30,0,30,29,0,29,14,0,14,7,0,7,189,110,298
UCL121034,..,43,43,63,7,72,35,0,41,46,0,47,12,0,12,0,0,0,156,48,204
UCL121035,..,50,50,103,4,113,55,0,55,53,0,53,25,0,25,15,0,15,242,57,298
UCL121036,..,32,32,107,5,114,40,0,40,60,0,60,31,0,31,19,0,19,256,41,296
UCL121037,..,72,72,123,10,128,42,0,42,25,0,25,20,0,20,5,0,5,214,77,294
UCL121038,..,57,57,83,7,94,19,0,24,16,0,16,6,0,6,3,0,3,134,67,203
UCL121039,..,38,38,51,4,57,24,0,24,13,0,13,17,0,17,14,0,14,114,46,158
UCL121040,..,30,30,58,11,70,28,3,36,32,0,36,9,0,9,0,0,0,136,47,182
UCL121041,..,17,17,51,0,57,22,0,22,37,0,37,13,0,13,12,0,12,143,18,164
UCL121042,..,63,63,85,5,86,21,3,24,22,0,22,12,0,12,8,0,8,149,67,223
UCL121043,..,50,50,96,9,101,27,0,28,21,0,22,14,0,14,8,0,8,165,58,222
UCL121044,..,30,30,54,3,57,46,0,46,53,0,53,21,0,21,10,0,10,182,34,211
UCL121045,..,52,52,98,3,102,33,0,37,24,0,24,3,0,3,3,0,3,159,58,217
UCL121046,..,72,72,67,0,68,37,0,40,21,0,21,10,0,10,5,0,5,141,79,222
UCL121047,..,121,121,206,10,210,32,0,32,25,0,30,17,0,17,0,0,0,289,134,414
UCL121048,..,27,27,62,6,64,33,0,33,30,0,31,24,3,30,5,0,5,153,39,190
UCL121049,..,128,128,149,6,158,20,0,20,9,0,9,4,0,4,0,0,0,189,139,321
UCL121050,..,204,204,207,11,214,60,0,57,37,0,37,18,0,18,4,0,4,315,213,532
UCL121051,..,145,145,132,4,133,38,0,37,26,0,26,25,0,25,17,0,17,236,150,386
UCL121052,..,166,166,132,10,141,32,0,32,19,0,22,5,0,5,0,0,0,188,180,366
UCL121053,..,63,63,135,8,138,54,0,49,52,0,52,19,0,19,15,0,15,270,65,341
UCL121054,..,99,99,119,4,128,43,0,39,26,0,26,13,0,13,9,0,9,210,107,316
UCL121055,..,6,6,47,5,52,29,0,29,49,0,49,37,0,39,24,0,24,188,10,203
UCL121056,..,70,70,77,0,76,33,0,33,41,0,41,19,0,19,5,0,5,178,69,245
UCL121057,..,72,72,91,8,98,58,0,58,44,0,44,30,0,30,3,0,3,230,79,306
UCL121058,..,20,20,50,3,50,52,0,52,58,0,58,17,0,17,13,0,13,189,20,209
UCL121059,..,48,48,195,7,206,74,0,73,103,0,103,55,0,56,14,0,14,447,54,500
UCL121060,..,33,33,92,12,101,35,0,40,26,0,26,6,0,6,7,0,7,169,47,214
UCL121061,..,27,27,123,4,126,43,0,43,56,0,56,27,0,27,5,0,5,266,30,295
UCL121062,..,52,52,102,7,109,63,0,63,59,0,59,26,0,26,10,0,10,264,57,319
UCL121063,..,74,74,100,5,100,37,0,37,29,0,29,12,0,12,3,0,3,180,79,259
UCL121064,..,82,82,143,16,155,44,0,44,22,0,22,16,0,16,9,0,9,228,97,329
UCL121065,..,134,134,119,6,123,40,0,40,35,0,35,7,0,7,9,0,9,206,139,349
UCL121066,..,116,116,272,3,282,61,0,62,66,0,66,33,0,33,10,0,10,447,125,570
UCL121067,..,7,7,34,0,35,23,0,20,45,0,45,29,0,29,7,0,7,131,6,139
UCL121068,..,36,36,68,3,74,35,0,35,26,0,26,15,0,15,6,0,6,151,46,193
UCL121069,..,79,79,79,5,83,36,0,36,27,0,27,17,0,17,8,0,8,173,84,261
UCL121070,..,114,114,122,6,122,32,0,32,25,0,25,12,0,12,3,0,3,189,114,308
UCL121071,..,75,75,85,15,100,31,0,31,21,0,21,8,0,8,8,0,8,155,89,241
UCL121072,..,52,52,86,0,87,19,0,19,25,0,25,14,0,14,3,0,3,156,60,212
UCL121073,..,135,135,132,5,136,48,3,54,31,0,31,19,0,19,12,0,12,245,142,387
UCL121074,..,47,47,62,7,66,47,0,47,38,0,38,17,0,17,9,0,9,178,52,232
UCL121075,..,70,70,94,0,89,41,0,43,28,0,28,25,0,25,9,0,9,191,69,264
UCL121076,..,34,34,55,9,61,45,0,45,58,0,58,30,0,30,4,0,4,198,39,231
UCL121077,..,28,28,60,3,59,26,0,26,30,0,30,17,0,16,7,0,7,143,30,175
UCL121078,..,46,46,113,11,116,44,0,44,61,0,61,12,0,12,5,0,5,234,59,292
UCL121079,..,15,15,54,8,61,25,0,25,38,0,38,19,0,19,10,0,10,143,25,167
UCL121080,..,101,101,161,14,169,48,0,47,33,0,33,21,0,21,10,0,10,273,114,387
UCL121081,..,133,133,119,18,132,57,0,57,31,0,31,17,0,17,6,0,6,228,149,382
UCL121082,..,29,29,58,7,62,34,0,34,55,0,55,25,0,25,18,0,18,186,35,227
UCL121083,..,46,46,119,3,125,60,0,57,63,0,63,20,0,20,14,0,14,269,51,327
UCL121084,..,133,133,118,7,128,42,0,42,25,0,25,14,0,14,8,0,8,205,141,349
UCL121085,..,56,56,80,3,84,36,0,36,31,0,31,15,0,15,12,0,12,174,59,235
UCL121086,..,59,59,73,3,79,36,0,36,23,0,23,13,0,13,6,0,6,162,62,222
UCL121087,..,59,59,108,7,120,60,0,60,47,0,47,25,0,25,10,0,10,243,67,317
UCL121088,..,46,46,48,8,58,42,0,45,41,0,41,21,0,21,4,0,4,162,53,213
UCL121089,..,26,26,79,0,81,46,0,46,46,0,46,36,0,36,24,0,24,231,31,257
UCL121090,..,38,38,74,5,76,36,0,34,43,0,43,21,0,22,5,0,5,179,50,224
UCL121091,..,71,71,81,3,91,54,3,58,76,0,76,37,0,37,19,0,19,268,80,348
UCL121092,..,67,67,78,3,84,48,0,48,62,0,62,22,0,22,10,0,10,225,76,301
UCL121093,..,121,121,103,6,111,41,3,42,22,0,22,14,0,14,7,0,7,183,131,310
UCL121094,..,26,26,80,0,79,30,0,30,37,0,37,12,0,12,8,0,8,166,27,190
UCL121095,..,51,51,92,5,102,21,0,25,21,0,21,12,0,12,7,0,7,152,58,206
UCL121096,..,57,57,92,9,96,35,0,35,31,0,31,17,0,17,7,0,7,181,66,246
UCL121097,..,43,43,137,4,141,46,0,45,42,0,42,20,0,20,7,0,7,250,41,296
UCL121098,..,90,90,105,6,116,24,0,24,33,0,33,16,0,16,3,0,3,176,100,269
UCL121099,..,51,51,158,7,169,48,0,48,56,0,56,17,0,17,8,0,5,281,54,340
UCL121100,..,62,62,121,3,129,74,3,77,59,0,59,22,0,22,22,0,22,301,69,371
UCL121101,..,110,110,148,9,152,45,0,45,37,0,37,18,0,18,5,0,5,252,117,368
UCL121102,..,108,108,135,10,144,46,0,46,33,0,33,26,0,26,8,0,8,247,118,366
UCL121103,..,58,58,98,3,101,40,0,40,25,0,25,12,0,12,18,0,18,190,59,254
UCL121104,..,125,125,96,9,110,39,0,39,24,0,24,10,0,10,4,0,4,170,138,307
UCL121105,..,45,45,146,3,152,24,0,24,34,0,34,10,0,10,6,0,6,218,48,272
UCL121106,..,94,94,109,9,121,40,0,46,40,0,40,18,0,18,10,0,10,223,104,324
UCL121107,..,71,71,107,7,111,32,0,36,41,0,41,20,0,20,8,0,8,207,77,291
UCL121108,..,18,18,60,6,62,24,0,24,30,0,30,16,0,16,5,0,5,134,26,159
UCL121109,..,82,82,116,9,125,62,0,58,40,0,40,27,0,27,4,0,4,250,93,342
UCL121110,..,135,135,103,8,112,29,0,29,23,0,23,15,0,15,12,0,12,176,140,322
UCL121111,..,57,57,80,4,82,45,0,45,52,0,52,13,0,13,11,0,11,205,62,264
UCL121112,..,58,58,62,4,64,19,0,19,36,0,36,15,0,15,7,0,7,135,64,202
UCL121113,..,28,28,106,6,113,35,0,35,45,0,45,16,0,16,7,0,7,205,39,242
UCL121114,..,108,108,125,4,130,15,0,15,13,0,13,6,0,6,5,0,5,172,111,280
UCL121115,..,31,31,81,3,86,35,0,35,84,0,84,33,0,33,24,0,24,253,27,286
UCL121116,..,60,60,82,11,89,29,0,29,25,0,25,15,0,15,12,0,12,165,68,228
UCL121117,..,37,37,117,3,122,55,0,55,44,0,44,24,0,28,15,0,15,256,44,296
UCL121118,..,45,45,31,3,28,33,0,35,22,0,20,11,0,11,15,0,15,106,53,160
UCL121119,..,28,28,62,6,68,35,0,35,41,0,41,17,0,17,11,0,11,157,29,190
UCL121120,..,71,71,65,9,74,34,0,34,33,0,33,18,0,18,5,0,5,148,74,222
UCL121121,..,95,95,155,11,169,29,0,29,28,0,28,9,0,9,11,0,11,230,111,340
UCL121122,..,25,25,83,3,90,30,0,30,39,0,39,13,0,13,12,0,12,179,30,206
UCL121123,..,55,55,82,3,85,40,0,40,21,0,21,10,0,10,5,0,5,151,58,207
UCL121124,..,63,63,71,3,77,34,0,33,15,0,15,8,0,8,3,0,3,132,71,200
UCL121125,..,32,32,55,7,64,32,0,32,39,0,39,14,0,14,20,0,20,159,38,196
UCL121126,..,73,73,119,3,128,48,0,48,68,0,68,41,0,41,15,0,15,297,79,371
UCL122001,..,13,13,18,0,19,11,0,11,19,0,19,9,0,9,3,0,3,56,14,73
UCL122002,..,47,47,36,0,37,11,0,11,4,0,4,3,0,3,0,0,0,56,47,101
UCL122003,..,10,10,38,3,46,20,0,17,16,0,16,12,0,12,9,0,9,93,18,113
UCL122004,..,29,29,33,3,37,15,0,15,8,0,8,0,0,0,0,0,0,60,28,87
UCL122005,..,68,68,54,8,55,21,0,21,6,0,6,3,0,3,5,0,5,89,70,161
UCL122006,..,47,47,35,3,39,6,0,6,10,0,10,4,0,4,3,0,3,59,54,111
UCL122007,..,72,72,62,6,74,22,0,22,13,0,12,5,0,5,4,0,4,109,79,188
UCL122008,..,24,24,40,0,39,9,0,9,10,0,10,11,0,11,6,0,6,75,23,105
UCL122009,..,26,26,44,3,48,16,0,20,16,0,16,9,0,9,4,0,4,91,29,126
UCL122010,..,25,25,32,4,36,21,0,21,21,0,21,13,0,13,6,0,6,93,25,118
UCL122011,..,19,19,42,0,41,13,0,13,32,0,32,10,0,10,3,0,3,94,18,114
UCL122012,..,43,43,44,3,44,11,0,10,16,0,16,6,0,6,9,0,9,80,47,128
UCL122013,..,35,35,25,0,25,12,0,10,7,0,7,4,0,4,3,0,3,57,35,89
UCL122014,..,18,18,42,0,42,15,0,15,19,0,19,11,0,11,3,0,3,87,18,111
UCL122015,..,39,39,44,3,45,17,0,17,14,0,14,5,0,5,4,0,4,83,41,123
UCL122016,..,26,26,48,0,48,6,0,6,7,0,7,7,0,7,0,0,0,62,26,86
UCL122017,..,22,22,32,0,32,9,0,9,21,0,21,4,0,4,3,0,3,70,22,91
UCL122018,..,41,41,43,0,49,22,0,22,20,0,20,7,0,7,3,0,3,91,37,135
UCL122019,..,75,75,55,6,63,22,0,21,14,0,14,7,0,7,3,0,3,102,84,183
UCL122020,..,43,43,30,5,36,13,0,17,14,0,14,5,0,5,4,0,4,72,46,117
UCL122021,..,59,59,41,10,45,13,0,13,5,0,5,4,0,4,3,0,3,63,62,128
UCL122022,..,11,11,37,3,35,8,0,8,13,0,13,9,0,9,0,0,0,59,8,72
UCL122023,..,21,21,60,5,63,23,0,23,21,0,21,14,0,14,9,0,9,118,29,144
UCL122024,..,13,13,61,0,61,23,0,23,24,0,24,7,0,7,8,0,8,113,14,132
UCL122025,..,49,49,72,4,76,17,0,20,24,0,24,6,0,6,4,0,4,126,56,181
UCL122026,..,22,22,44,0,47,14,0,14,9,0,9,9,0,9,4,0,4,87,24,107
UCL122027,..,55,55,61,8,62,30,0,30,20,0,20,11,0,11,3,0,3,121,66,186
UCL122028,..,15,15,30,3,27,9,0,9,16,0,16,7,0,7,0,0,0,67,17,84
UCL122029,..,38,38,51,3,49,6,0,6,3,0,3,4,0,4,0,0,0,64,42,108
UCL122030,..,45,45,66,3,67,18,0,18,8,0,8,7,0,7,4,0,4,105,48,157
UCL122031,..,25,25,35,3,35,7,0,6,13,0,13,6,0,6,0,0,0,59,25,87
UCL122032,..,45,45,50,6,54,13,0,13,23,0,23,6,0,6,0,0,0,92,51,142
UCL122033,..,9,9,16,0,16,14,0,14,40,0,40,9,0,9,3,0,3,82,9,92
UCL122034,..,75,75,52,0,58,26,0,26,22,0,22,10,0,10,8,0,8,112,78,187
UCL122035,..,21,21,35,0,37,7,0,8,4,0,4,4,0,4,0,0,0,51,27,76
UCL122036,..,18,18,27,0,33,19,0,19,18,0,18,8,0,8,0,0,0,69,17,92
UCL122037,..,8,8,24,0,29,14,0,14,14,0,14,9,0,9,3,0,3,57,11,66
UCL122038,..,68,68,61,3,68,12,0,12,13,0,13,12,0,12,3,0,3,96,70,169
UCL122039,..,51,51,41,3,44,25,0,24,10,0,10,8,0,8,12,0,12,90,59,154
UCL122040,..,45,45,47,3,48,14,0,14,13,0,13,14,0,14,3,0,3,83,53,136
UCL122041,..,49,49,37,3,43,27,0,27,17,0,17,4,0,4,5,0,5,94,49,145
UCL122042,..,25,25,52,3,55,27,0,27,17,0,15,6,0,6,3,0,3,102,29,137
UCL122043,..,18,18,23,0,24,15,0,15,15,0,15,13,0,13,14,0,14,72,18,89
UCL122044,..,41,41,38,3,37,18,0,18,17,0,17,9,0,9,3,0,3,83,40,124
UCL122045,..,16,16,26,3,25,10,0,10,4,0,4,0,0,0,0,0,0,49,12,63
UCL122046,..,37,37,31,0,32,13,0,13,17,0,17,3,0,3,5,0,5,70,42,106
UCL122047,..,49,49,83,0,86,22,0,22,12,0,12,3,0,3,3,0,3,120,47,172
UCL122048,..,32,32,46,6,46,10,0,10,20,0,20,7,0,7,0,0,0,80,39,117
UCL122049,..,56,56,59,10,61,20,0,20,7,0,7,3,0,3,0,0,0,79,59,139
UCL122050,..,63,63,33,7,41,12,0,12,16,0,16,4,0,4,0,0,0,65,69,129
UCL122051,..,42,42,43,3,40,7,0,13,7,0,7,6,0,6,3,0,3,67,46,113
UCL122052,..,42,42,50,0,49,19,0,19,25,0,32,9,0,9,3,0,3,107,49,154
UCL122053,..,26,26,39,0,39,14,0,14,7,0,7,6,0,6,0,0,0,61,28,92
UCL122054,..,51,51,53,4,58,22,0,22,7,0,7,5,0,5,0,0,0,92,53,146
UCL122055,..,52,52,79,0,79,21,0,21,18,0,18,9,0,9,0,0,0,121,50,170
UCL122056,..,13,13,41,0,43,18,0,18,9,0,9,8,0,8,7,0,7,84,19,98
UCL122057,..,8,8,26,3,34,19,0,17,14,0,14,11,0,8,3,0,3,69,18,87
UCL122058,..,53,53,82,10,91,17,0,17,19,0,19,12,0,12,0,0,0,120,64,186
UCL122059,..,47,47,57,0,59,34,0,34,17,0,17,8,0,8,5,0,5,126,50,177
UCL122060,..,34,34,56,3,62,20,0,20,19,0,19,11,0,11,3,0,3,109,34,144
UCL122061,..,42,42,49,9,59,36,0,34,23,0,23,11,0,11,9,0,9,122,49,172
UCL122062,..,20,20,17,0,16,13,0,13,4,0,4,3,0,3,5,0,5,40,26,64
UCL122063,..,31,31,40,5,46,17,0,17,10,0,10,8,0,8,7,0,7,75,38,115
UCL122064,..,35,35,34,0,30,11,0,11,21,0,21,9,0,9,8,0,8,80,38,119
UCL122065,..,46,46,48,3,55,14,0,14,10,0,13,14,0,14,3,0,3,93,50,143
UCL122066,..,17,17,44,3,52,28,0,28,30,0,30,21,0,21,4,0,4,130,23,148
UCL122067,..,21,21,63,3,65,17,0,17,28,0,28,11,0,11,0,0,0,121,18,145
UCL122068,..,50,50,51,3,57,17,0,17,13,0,13,4,0,4,0,0,0,83,53,134
UCL122069,..,14,14,46,4,47,18,0,18,29,0,29,8,0,8,0,0,0,98,18,118
UCL122070,..,49,49,59,11,67,24,0,24,19,0,19,7,0,7,3,0,3,113,58,175
UCL122071,..,25,25,17,0,18,5,0,5,9,0,9,3,0,3,3,0,3,26,25,56
UCL122072,..,43,43,57,0,57,13,0,13,17,0,17,10,0,10,0,0,0,95,43,132
UCL122073,..,30,30,31,0,34,22,0,22,24,0,24,16,0,16,5,0,5,105,31,137
UCL122074,..,36,36,36,3,36,9,0,9,8,0,8,3,0,3,0,0,0,53,43,90
UCL122075,..,42,42,51,4,55,12,0,9,4,0,4,0,0,0,4,0,4,69,50,120
UCL122076,..,24,24,37,3,36,17,0,17,20,0,20,9,0,9,11,0,11,91,26,123
UCL122077,..,49,49,39,5,50,9,0,9,9,0,9,3,0,3,3,0,3,70,59,121
UCL122078,..,18,18,32,0,37,16,0,16,12,0,12,13,0,13,8,0,8,78,14,92
UCL122079,..,15,15,29,4,29,10,0,10,9,0,9,4,0,4,0,0,0,55,22,72
UCL122080,..,57,57,86,0,90,16,0,16,10,0,10,3,0,3,0,0,0,120,58,179
UCL122081,..,15,15,22,0,22,3,0,3,28,0,28,4,0,4,0,0,0,62,15,73
UCL122082,..,29,29,57,10,59,14,0,14,13,0,13,11,0,11,4,0,4,93,37,132
UCL122083,..,50,50,59,0,62,4,0,4,5,0,5,3,0,6,0,0,0,78,55,131
UCL122084,..,18,18,41,0,40,10,0,13,13,0,13,8,0,8,4,0,4,81,19,99
UCL122085,..,25,25,55,3,63,28,0,28,25,0,25,12,0,12,3,0,3,125,33,155
UCL122086,..,43,43,51,3,52,20,0,18,14,0,14,6,0,6,0,0,0,90,46,132
UCL122087,..,20,20,47,0,45,34,0,34,27,0,27,15,0,15,7,0,7,126,15,146
UCL122088,..,22,22,46,3,48,5,0,5,9,0,9,3,0,3,5,0,5,73,26,100
UCL122089,..,36,36,67,0,68,18,0,18,15,0,15,9,0,9,7,0,7,113,35,147
UCL122090,..,69,69,62,3,66,27,3,29,14,0,14,12,0,12,4,0,4,121,74,191
UCL122091,..,48,48,49,6,57,7,0,7,4,0,4,3,0,3,0,0,0,64,52,116
UCL122092,..,12,12,37,0,38,13,0,13,17,0,17,13,0,13,3,0,3,79,14,95
UCL122093,..,6,6,27,0,28,16,0,16,15,0,15,7,0,7,6,0,6,61,7,69
UCL122094,..,38,38,36,8,42,11,0,11,14,0,14,3,0,3,3,0,3,66,41,113
UCL122095,..,63,63,55,3,52,13,0,18,16,0,16,9,0,9,9,0,9,97,67,166
UCL122096,..,18,18,44,0,47,4,0,4,3,0,3,4,0,4,0,0,0,59,21,87
UCL122097,..,37,37,28,0,28,11,0,11,9,0,9,5,0,5,4,0,4,61,37,98
UCL122098,..,34,34,49,0,51,24,0,24,23,0,23,8,0,8,4,0,4,101,40,137
UCL122099,..,34,34,65,5,67,23,0,24,17,0,17,11,0,11,4,0,4,120,37,151
UCL122100,..,49,49,48,0,48,13,0,13,12,0,12,3,0,3,0,0,4,75,50,128
UCL122101,..,29,29,41,3,38,20,0,20,11,0,11,11,0,11,12,0,12,96,29,122
UCL122102,..,78,78,48,4,53,10,0,10,12,0,12,6,0,6,13,0,13,86,82,166
UCL122103,..,44,44,60,0,66,13,0,13,15,0,15,3,0,3,3,0,3,99,51,147
UCL122104,..,21,21,25,4,24,11,0,11,9,0,9,7,0,7,3,0,3,56,20,79
UCL122105,..,29,29,44,0,45,5,0,5,9,0,9,0,0,0,0,0,0,63,30,93
UCL122106,..,27,27,21,5,31,13,0,13,8,0,8,4,0,4,0,0,0,53,35,85
UCL122107,..,101,101,30,22,49,18,0,21,5,0,5,6,0,6,0,0,0,63,123,191
UCL122108,..,40,40,35,0,35,13,0,13,5,0,5,3,0,3,3,0,3,58,39,99
UCL122109,..,57,57,81,4,90,16,0,16,16,0,16,3,0,3,0,0,0,119,58,180
UCL122110,..,40,40,40,0,46,17,0,23,18,0,18,12,0,12,0,0,0,88,46,136
UCL122111,..,48,48,43,3,47,17,0,17,10,0,10,3,0,3,0,0,0,74,54,131
UCL122112,..,33,33,32,4,36,10,0,10,8,0,8,4,0,4,0,0,0,58,36,102
UCL122113,..,9,9,37,0,34,25,0,25,26,0,26,26,0,26,6,0,6,117,4,124
UCL122114,..,16,16,27,3,29,20,0,20,27,0,27,10,0,10,0,0,0,79,25,102
UCL122115,..,40,40,37,0,39,15,0,15,9,0,9,4,0,4,4,0,4,75,36,110
UCL122116,..,33,33,36,4,38,21,0,21,24,0,24,9,0,9,0,0,0,88,36,122
UCL122117,..,46,46,42,3,38,10,0,10,3,0,3,0,0,0,0,0,0,49,45,98
UCL122118,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
UCL122119,..,31,31,48,4,49,21,0,21,16,0,16,12,0,12,6,0,6,102,34,138
UCL122120,..,5,5,33,0,33,16,0,16,26,0,26,11,0,11,8,0,8,94,5,97
UCL122121,..,31,31,47,3,49,12,0,12,5,0,5,5,0,5,4,0,4,80,39,114
UCL122122,..,6,6,37,0,37,11,0,11,13,0,13,8,0,8,0,0,0,66,6,72
UCL122123,..,52,52,52,0,52,8,0,8,9,0,9,7,0,7,3,0,3,80,57,137
UCL122124,..,22,22,39,0,39,17,0,17,5,0,5,4,0,4,4,0,4,77,22,105
UCL122125,..,13,13,56,0,56,10,0,10,16,0,19,17,0,17,5,0,5,106,18,115
UCL122126,..,11,11,41,0,43,25,0,25,24,0,24,20,0,20,8,0,8,112,11,131
UCL122127,..,16,16,32,0,36,20,0,25,15,0,18,6,0,6,4,0,4,84,23,102
UCL122128,..,34,34,45,7,46,10,0,10,21,0,21,7,0,7,4,0,4,82,40,118
UCL122129,..,23,23,55,0,52,25,0,25,24,0,24,10,0,10,5,0,5,122,28,154
UCL122130,..,24,24,38,0,38,14,0,14,11,0,11,6,0,6,4,0,4,72,24,98
UCL122131,..,19,19,46,0,47,25,0,28,34,0,34,14,0,14,6,0,6,124,18,140
UCL122132,..,33,33,37,0,37,8,0,8,8,0,8,3,0,3,3,0,3,52,33,86
UCL122133,..,5,5,28,0,25,16,0,16,20,0,20,11,0,11,3,0,3,68,11,75
UCL122134,..,38,38,39,0,37,4,0,4,0,0,0,3,0,3,3,0,3,50,44,92
UCL122135,..,12,12,49,0,48,19,0,17,19,0,19,8,0,8,0,0,0,94,15,109
UCL122136,..,48,48,30,0,28,13,0,11,12,0,12,9,0,9,4,0,4,64,53,118
UCL122137,..,29,29,22,3,26,13,0,13,6,0,6,0,0,0,3,0,3,44,34,78
UCL122138,..,24,24,42,3,43,8,0,8,11,0,11,11,0,11,3,0,3,78,31,107
UCL122139,..,20,20,28,3,29,17,0,17,8,0,8,4,0,4,0,0,0,58,23,77
UCL122140,..,59,59,32,3,38,4,0,3,12,0,12,0,0,0,0,0,0,50,65,115
UCL122141,..,36,36,57,6,64,19,0,16,4,0,4,11,0,11,17,0,17,110,43,151
UCL122142,..,81,81,32,0,36,12,0,12,3,0,3,7,0,7,0,0,0,55,81,130
UCL122143,..,22,22,57,3,63,20,0,20,20,0,20,9,0,9,3,0,3,113,28,138
UCL122144,..,22,22,25,3,32,3,0,3,7,0,7,3,0,3,0,0,0,40,22,63
UCL122145,..,10,10,6,0,6,3,0,3,8,0,8,6,0,6,14,0,14,36,10,46
UCL122146,..,50,50,54,3,62,15,0,15,7,0,7,3,0,3,4,0,4,87,52,142
UCL122147,..,73,73,50,3,49,25,0,25,5,0,5,10,0,10,4,0,4,90,75,167
UCL122148,..,29,29,36,4,46,14,0,14,14,0,14,0,0,0,3,0,3,70,32,103
UCL122149,..,34,34,36,3,35,0,0,0,7,0,7,3,0,3,3,0,3,54,40,87
UCL122150,..,25,25,51,6,56,22,0,22,14,0,14,7,0,7,0,0,0,96,29,131
UCL122151,..,22,22,25,3,29,23,0,28,5,0,5,3,0,3,5,0,5,62,26,90
UCL122152,..,20,20,26,3,33,9,0,9,5,0,5,3,0,3,0,0,0,45,25,73
UCL122153,..,61,61,65,8,68,19,0,19,5,0,5,10,0,10,7,0,7,111,63,171
UCL122154,..,48,48,37,3,44,14,0,14,11,0,11,8,0,8,3,0,3,69,50,125
UCL122155,..,36,36,40,0,37,8,0,8,7,0,7,8,0,8,3,0,3,63,43,102
UCL122156,..,34,34,36,3,39,9,0,9,3,0,3,0,0,0,0,0,0,47,33,83
UCL122157,..,31,31,38,4,45,9,0,9,10,0,10,4,0,4,0,0,0,62,38,98
UCL122158,..,22,22,45,3,46,37,0,37,33,0,33,13,0,13,12,0,12,137,26,163
UCL122159,..,46,46,42,4,51,13,0,13,12,0,12,9,0,9,4,0,4,87,48,132
UCL122160,..,34,34,64,6,68,31,0,31,23,0,23,10,0,10,4,0,4,133,46,172
UCL122161,..,31,31,47,6,59,19,0,19,20,0,20,10,0,10,3,0,3,109,36,140
UCL122162,..,50,50,49,0,48,13,0,13,10,0,10,9,0,9,0,0,0,78,51,131
UCL122163,..,50,50,51,4,56,13,0,13,8,0,8,3,0,3,5,0,5,86,56,139
UCL122164,..,90,90,66,8,67,13,0,15,13,0,13,7,0,7,0,0,0,100,91,192
UCL122165,..,32,32,40,0,48,24,0,24,18,0,18,3,0,3,0,0,0,92,36,132
UCL122166,..,43,43,53,4,66,24,0,23,23,0,23,7,0,7,3,0,3,110,49,156
UCL122167,..,9,9,23,0,23,7,0,7,47,0,47,23,0,23,12,0,12,107,9,117
UCL122168,..,48,48,30,0,30,14,0,14,11,0,11,9,0,9,3,0,3,64,48,109
UCL131777,..,36523,36523,67003,3674,70675,25512,403,25914,26873,75,26952,14913,42,14957,8370,25,8392,142669,40739,183411
UCL179997,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL199994,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
