SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC10149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,9
SSC10151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,12
SSC10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC10153,0,12,0,140,0,0,0,0,0,0,0,0,0,3,50,54,3,0,0,0,0,0,0,0,0,7,3,10,237,41,8,89,11,63,9,57,7,200,56,765
SSC10154,0,8,0,46,0,0,0,0,0,0,0,0,0,0,12,20,0,0,0,0,0,0,0,0,0,0,0,3,29,20,0,18,3,21,3,23,0,79,12,207
SSC10155,0,10,0,30,0,0,0,0,0,0,0,3,0,11,30,40,0,0,0,0,0,0,0,0,0,3,6,17,90,14,0,57,9,45,12,33,11,270,34,573
SSC10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,4,0,14
SSC10158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,17
SSC10160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,0,13
SSC10161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,18
SSC10162,0,0,0,15,0,0,0,3,0,0,0,0,0,11,27,41,3,0,0,0,0,0,0,0,0,11,11,29,119,55,0,111,9,54,10,67,10,511,41,982
SSC10163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10164,0,13,0,386,3,0,0,0,0,0,0,0,0,3,92,102,4,0,0,0,0,0,0,0,0,3,3,12,459,39,11,147,13,112,9,65,12,163,95,1131
SSC10165,0,3,0,92,0,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,0,0,89,20,0,36,3,30,0,23,3,50,21,267
SSC10166,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,7,0,4,0,4,0,36,6,88
SSC10167,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,5,3,8,0,6,4,51
SSC10168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,3,29,13,3,29,0,24,0,10,3,38,11,151
SSC10169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,6,0,19
SSC10172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10173,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,6,0,7,0,5,0,38,4,93
SSC10174,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,3,36,15,0,27,3,17,0,17,0,46,13,178
SSC10175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
SSC10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,4,0,0,0,0,19
SSC10177,0,3,0,46,0,0,0,0,0,0,0,0,0,8,14,22,0,0,0,0,0,0,0,0,0,5,0,10,94,22,4,72,3,66,0,55,12,203,22,547
SSC10178,0,0,0,16,3,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,6,3,7,61,14,0,35,0,31,0,23,5,122,14,306
SSC10179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10180,0,3,0,33,9,0,0,0,3,7,0,4,3,12,83,118,0,0,0,0,0,0,0,0,0,9,16,37,308,78,11,193,24,318,13,150,29,657,117,1907
SSC10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC10183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,18
SSC10184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SSC10185,0,11,0,37,0,0,0,0,0,4,0,4,0,38,81,132,5,0,0,0,0,0,0,0,0,32,13,55,212,84,6,180,17,131,9,153,11,1177,114,2102
SSC10186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC10187,0,4,0,22,0,0,0,0,0,0,0,0,0,3,8,14,0,0,0,0,0,0,0,0,0,0,0,3,30,3,0,16,0,11,0,9,3,30,13,118
SSC10188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,9
SSC10189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC10190,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,7,16,0,0,10,0,10,3,7,0,47,4,97
SSC10191,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,3,19
SSC10192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10193,0,0,0,38,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,3,66,8,0,36,4,37,4,22,3,65,15,262
SSC10194,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,9,3,9,0,3,0,9,7,104
SSC10195,0,3,0,21,3,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0,0,0,52,9,0,24,0,22,0,16,3,71,16,201
SSC10196,0,0,0,14,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,3,0,7,38,4,0,19,3,30,0,15,4,64,11,189
SSC10197,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,13,0,11,0,0,0,18,0,52
SSC10198,0,0,0,13,3,0,0,0,0,3,0,0,0,3,19,27,0,0,0,0,0,0,0,0,0,5,6,11,96,11,3,41,4,56,6,30,8,185,27,472
SSC10199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,4,4,13,32,13,3,26,3,10,0,18,8,90,18,224
SSC10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10201,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,14
SSC10202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,3,0,5,0,3,0,22,3,53
SSC10203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10204,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,0,0,0,3,0,0,0,0,0,0,0,3,30,3,4,29,0,20,0,5,0,60,4,162
SSC10205,0,0,0,11,0,0,0,0,0,0,0,0,0,4,9,10,0,0,0,0,0,0,0,0,0,5,0,8,22,10,0,28,5,21,3,20,3,93,13,221
SSC10206,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,8,0,12,23,7,3,21,0,9,0,12,0,98,5,185
SSC10207,0,3,0,6,0,0,0,0,0,3,0,0,0,15,30,45,0,0,0,0,0,0,0,0,0,7,6,16,85,20,3,55,4,52,5,38,3,278,46,594
SSC10208,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,7,0,33,4,60
SSC10209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,21
SSC10210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,12,0,21
SSC10211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10213,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,9,3,21
SSC10214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,5,9,3,4,5,0,0,0,8,0,31,4,64
SSC10217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,0,0,0,9,3,21
SSC10219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
SSC10221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC10222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC10223,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,5,0,5,18,7,0,20,0,11,5,9,3,94,7,178
SSC10224,0,3,0,11,0,0,0,0,0,0,0,3,0,6,19,32,0,0,0,0,0,0,0,0,0,0,4,11,67,21,6,35,3,62,0,38,6,255,27,524
SSC10225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,13
SSC10227,0,3,0,40,3,3,0,3,0,3,0,4,0,11,40,66,0,0,0,0,0,0,0,0,0,13,12,27,195,25,6,152,18,96,8,84,24,546,65,1220
SSC10228,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,8,4,6,19,11,0,26,3,15,3,19,0,115,19,234
SSC10229,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17,0,0,0,0,0,0,0,0,0,5,0,5,11,3,0,8,0,4,3,10,0,97,11,159
SSC10230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC10231,0,0,0,25,0,0,0,0,0,0,0,0,0,3,23,25,0,0,0,0,0,0,0,0,0,3,3,10,136,33,7,117,8,76,0,43,17,181,29,635
SSC10232,0,0,0,3,0,0,0,0,0,0,0,0,0,4,17,21,0,0,0,0,0,0,0,0,0,0,0,0,28,5,5,17,7,8,3,17,6,68,24,183
SSC10233,0,11,0,252,8,0,0,0,0,6,0,4,0,20,135,176,3,0,0,0,0,0,0,0,0,20,16,46,731,117,14,318,43,261,11,254,21,1210,157,3142
SSC10234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,3,0,17,0,40
SSC10235,0,4,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11,3,5,0,9,0,67,5,110
SSC10236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10237,0,12,0,65,0,0,0,0,0,3,0,0,0,4,34,38,0,0,0,0,0,0,0,0,0,3,3,11,39,18,3,28,6,30,5,48,0,231,36,444
SSC10238,0,0,0,49,0,0,0,0,0,0,0,3,0,7,24,38,0,0,0,0,0,0,0,0,0,4,3,9,98,25,10,89,5,53,3,46,6,232,22,595
SSC10239,0,0,0,28,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,69,7,0,21,5,8,3,4,0,4,9,122
SSC10240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13
SSC10241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10
SSC10242,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,0,0,5,0,23
SSC10243,0,0,0,58,0,0,0,0,0,0,0,0,0,5,23,30,0,0,0,0,0,0,0,0,0,0,0,4,142,23,3,53,12,59,0,28,3,149,24,495
SSC10244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,6,3,15
SSC10245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,3,0,0,0,3,4,25
SSC10246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4
SSC10247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,5,0,0,0,0,0,19
SSC10248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,11,3,5,0,8,0,3,0,25,4,66
SSC10249,0,19,0,142,0,0,0,0,0,3,0,0,0,3,37,44,0,0,0,0,0,0,0,0,0,7,0,7,118,39,0,80,14,71,3,86,7,372,38,829
SSC10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,12,3,5,0,0,0,13,3,47
SSC10252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10253,0,0,0,10,0,0,0,0,0,3,0,0,0,7,22,36,3,0,0,0,0,0,0,0,0,10,6,20,69,26,7,61,3,48,0,34,5,200,32,490
SSC10254,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,18
SSC10255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,3,0,17
SSC10257,0,0,0,9,0,0,0,0,0,0,0,0,0,3,18,28,0,0,0,0,0,0,0,0,0,3,3,10,90,17,3,38,4,33,0,36,5,200,23,444
SSC10258,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,14
SSC10259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,12
SSC10261,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,15,0,3,0,3,0,16,0,52
SSC10262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC10263,0,0,0,75,0,0,0,0,0,0,0,0,0,3,27,30,0,0,0,0,0,0,0,0,0,3,9,10,109,20,8,57,5,65,4,48,3,193,31,544
SSC10264,0,0,0,7,0,0,0,0,0,0,0,0,0,3,19,21,0,0,0,0,0,0,0,0,0,6,3,9,59,11,3,40,9,15,0,20,5,137,21,316
SSC10265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,11
SSC10266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,7,0,4,0,3,0,4,3,30
SSC10267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,16,0,19
SSC10268,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,3,0,3,24,6,0,22,5,16,0,6,0,85,15,179
SSC10269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,7,0,14,0,15,0,42,6,100
SSC10270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,13,6,34
SSC10271,3,49,3,374,0,0,0,0,0,3,0,3,0,5,60,72,0,0,0,0,0,0,0,0,0,7,6,19,330,71,13,139,21,94,0,86,10,207,68,1046
SSC10272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,3,0,13
SSC10273,0,0,0,4,0,0,0,0,0,0,0,0,0,3,13,23,0,0,0,0,0,0,0,0,0,3,0,8,47,37,0,47,0,20,8,34,3,140,17,359
SSC10274,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,12
SSC10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10276,5,8,0,40,0,0,0,0,0,0,0,0,0,3,25,37,0,0,0,0,0,0,0,0,0,9,8,15,98,31,7,72,6,62,3,63,15,407,37,807
SSC10277,0,0,0,16,0,0,0,3,0,0,0,0,0,14,29,46,0,0,0,0,0,0,0,0,0,3,7,13,97,24,3,75,7,56,5,25,11,319,32,654
SSC10278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,13,0,14,0,15,0,50,13,115
SSC10279,0,3,0,17,0,0,0,0,0,5,0,0,3,6,54,69,3,0,0,0,3,0,0,0,0,6,3,18,165,33,3,97,18,108,3,70,6,363,71,945
SSC10280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,4,0,3,0,16,3,34
SSC10281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10283,0,12,0,69,0,0,0,0,4,0,0,0,0,6,29,39,0,0,0,0,0,0,0,0,0,8,3,10,96,36,0,52,10,47,4,80,4,430,33,786
SSC10284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,9,0,9,0,13,0,28,8,78
SSC10285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,13
SSC10286,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,0,0,0,0,0,5,5,26
SSC10287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,9,0,20
SSC10288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,16
SSC10289,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17,3,0,11,0,9,0,3,0,15,4,59
SSC10290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,5,0,15
SSC10291,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,10,0,23
SSC10292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,3,11
SSC10293,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
SSC10294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC10297,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,7,3,10,37,13,3,33,4,21,3,14,0,87,18,231
SSC10298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,8,0,0,0,11,4,35
SSC10299,0,3,0,14,0,0,0,0,0,0,0,0,0,0,28,34,0,0,0,0,0,0,0,0,0,4,3,11,107,20,3,56,5,87,3,49,6,220,35,591
SSC10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,10
SSC10301,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,20,0,0,0,0,0,0,0,0,0,7,0,11,51,5,3,28,4,37,6,17,0,181,22,359
SSC10302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,13,0,30
SSC10303,0,3,0,18,0,0,0,0,0,3,0,0,0,7,28,40,0,0,0,0,0,0,0,0,0,7,7,19,89,11,3,79,7,71,13,40,11,287,40,657
