region_id,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
11004,3,39,2231,2273,90,350,1286,1726,1269,808,1330,3407,2436,547,1111,4094,2810,452,1288,4550,3047,258,1123,4428,2310,87,778,3175,1245,31,476,1752,223,6,180,409,13433,2578,9803,25814,6,96,2098,2200,226,508,1060,1794,1658,779,1480,3917,2732,557,1285,4574,3146,453,1435,5034,2988,214,1252,4454,2062,65,1239,3366,815,18,1239,2072,93,3,626,722,13726,2693,11714,28133,9,135,4329,4473,316,858,2346,3520,2927,1587,2810,7324,5168,1104,2396,8668,5956,905,2723,9584,6035,472,2375,8882,4372,152,2017,6541,2060,49,1715,3824,316,9,806,1131,27159,5271,21517,53947
11101,0,25,3851,3876,92,325,2566,2983,2134,1141,2301,5576,4223,887,1834,6944,4768,618,1982,7368,4905,364,1475,6744,3671,132,970,4773,2131,50,756,2937,503,6,346,855,22427,3548,16081,42056,3,74,3552,3629,215,520,2309,3044,2802,1167,1874,5843,4638,838,1969,7445,5194,607,2257,8058,4925,308,2095,7328,3269,107,1939,5315,1592,26,2081,3699,235,6,1046,1287,22873,3653,19122,45648,3,99,7403,7505,307,845,4875,6027,4936,2308,4175,11419,8861,1725,3803,14389,9962,1225,4239,15426,9830,672,3570,14072,6940,239,2909,10088,3723,76,2837,6636,738,12,1392,2142,45300,7201,35203,87704
11102,3,23,2292,2318,85,233,1549,1867,1176,691,1234,3101,2358,542,978,3878,2775,383,1122,4280,2950,272,896,4118,2242,112,593,2947,1221,31,490,1742,281,4,205,490,13091,2291,9359,24741,3,57,2098,2158,163,356,1195,1714,1595,700,1130,3425,2601,496,1169,4266,2955,444,1243,4642,3000,247,1216,4463,1973,96,1073,3142,882,11,1079,1972,157,3,537,697,13329,2410,10740,26479,6,80,4390,4476,248,589,2744,3581,2771,1391,2364,6526,4959,1038,2147,8144,5730,827,2365,8922,5950,519,2112,8581,4215,208,1666,6089,2103,42,1569,3714,438,7,742,1187,26420,4701,20099,51220
11103,4,51,4172,4227,158,675,4837,5670,3126,2304,4893,10323,5159,1287,2831,9277,5254,881,3114,9249,4884,499,2499,7882,3483,186,1446,5115,2076,38,946,3060,550,9,435,994,24694,5930,25173,55797,6,117,3941,4064,322,1024,4464,5810,4023,2302,3954,10279,5642,1280,2932,9854,5395,834,3410,9639,4691,421,3029,8141,3134,143,2395,5672,1631,27,2657,4315,262,0,1430,1692,25106,6148,28212,59466,10,168,8113,8291,480,1699,9301,11480,7149,4606,8847,20602,10801,2567,5763,19131,10649,1715,6524,18888,9575,920,5528,16023,6617,329,3841,10787,3707,65,3603,7375,812,9,1865,2686,49800,12078,53385,115263
11201,0,14,2052,2066,40,152,1131,1323,766,595,1368,2729,1983,773,1243,3999,2615,695,1642,4952,2965,540,1459,4964,2061,159,715,2935,1223,39,503,1765,341,9,247,597,11994,2976,10360,25330,7,44,1822,1873,72,221,941,1234,1074,686,1261,3021,2492,867,1596,4955,2869,739,2050,5658,2832,387,1767,4986,1822,106,1197,3125,924,22,1280,2226,148,6,706,860,12240,3078,12620,27938,7,58,3874,3939,112,373,2072,2557,1840,1281,2629,5750,4475,1640,2839,8954,5484,1434,3692,10610,5797,927,3226,9950,3883,265,1912,6060,2147,61,1783,3991,489,15,953,1457,24234,6054,22980,53268
11202,3,45,2157,2205,79,285,1264,1628,961,635,1288,2884,1857,657,1159,3673,2491,558,1549,4598,2792,409,1395,4596,1808,97,659,2564,1042,32,401,1475,205,3,175,383,11238,2721,10047,24006,11,76,2063,2150,146,377,1074,1597,1313,706,1212,3231,2141,657,1362,4160,2701,593,1684,4978,2680,318,1481,4479,1582,66,1044,2692,726,18,1077,1821,92,0,567,659,11392,2811,11564,25767,14,121,4220,4355,225,662,2338,3225,2274,1341,2500,6115,3998,1314,2521,7833,5192,1151,3233,9576,5472,727,2876,9075,3390,163,1703,5256,1768,50,1478,3296,297,3,742,1042,22630,5532,21611,49773
11203,3,21,2479,2503,59,183,1368,1610,1097,735,1353,3185,2423,691,1266,4380,2926,614,1656,5196,3100,466,1506,5072,2782,208,1042,4032,2069,66,781,2916,470,12,362,844,14929,2996,11813,29738,3,50,2243,2296,139,308,1133,1580,1571,803,1282,3656,2796,713,1598,5107,3201,658,2097,5956,3074,423,1892,5389,2719,151,1563,4433,1523,47,1800,3370,240,4,930,1174,15266,3157,14538,32961,6,71,4722,4799,198,491,2501,3190,2668,1538,2635,6841,5219,1404,2864,9487,6127,1272,3753,11152,6174,889,3398,10461,5501,359,2605,8465,3592,113,2581,6286,710,16,1292,2018,30195,6153,26351,62699
11301,0,14,1421,1435,49,182,872,1103,956,447,899,2302,1660,305,678,2643,2006,226,754,2986,1691,125,644,2460,1151,39,402,1592,709,11,288,1008,122,0,99,221,8344,1349,6057,15750,3,42,1278,1323,140,262,713,1115,1201,460,756,2417,1900,274,633,2807,2028,212,687,2927,1596,95,585,2276,1053,26,575,1654,450,11,675,1136,61,0,304,365,8432,1382,6206,16020,3,56,2699,2758,189,444,1585,2218,2157,907,1655,4719,3560,579,1311,5450,4034,438,1441,5913,3287,220,1229,4736,2204,65,977,3246,1159,22,963,2144,183,0,403,586,16776,2731,12263,31770
11302,0,5,394,399,17,59,211,287,198,186,228,612,457,130,216,803,601,118,279,998,584,51,251,886,440,29,189,658,226,9,114,349,57,5,28,90,2580,592,1910,5082,0,20,361,381,19,86,132,237,289,191,175,655,558,117,193,868,613,101,182,896,571,65,207,843,392,18,209,619,153,4,218,375,21,3,113,137,2616,605,1790,5011,0,25,755,780,36,145,343,524,487,377,403,1267,1015,247,409,1671,1214,219,461,1894,1155,116,458,1729,832,47,398,1277,379,13,332,724,78,8,141,227,5196,1197,3700,10093
11303,5,55,2779,2839,100,452,1842,2394,1715,955,1608,4278,3051,571,1165,4787,3465,461,1320,5246,3391,269,1178,4838,2288,92,757,3137,1242,19,504,1765,270,0,187,457,15527,2874,11340,29741,6,115,2531,2652,200,675,1710,2585,2297,923,1596,4816,3381,573,1366,5320,3582,450,1506,5538,3281,202,1335,4818,2037,63,1188,3288,883,12,1302,2197,123,0,683,806,15790,3013,13217,32020,11,170,5310,5491,300,1127,3552,4979,4012,1878,3204,9094,6432,1144,2531,10107,7047,911,2826,10784,6672,471,2513,9656,4325,155,1945,6425,2125,31,1806,3962,393,0,870,1263,31317,5887,24557,61761
11401,4,21,2657,2682,89,309,1391,1789,1177,652,1319,3148,2413,657,1195,4265,3250,635,1656,5541,3889,431,1468,5788,3659,207,1185,5051,2148,64,805,3017,448,7,329,784,17077,2983,12005,32065,6,80,2463,2549,159,433,1072,1664,1613,686,1279,3578,2809,656,1505,4970,3584,635,1812,6031,4079,425,1713,6217,3359,156,1657,5172,1574,35,1729,3338,185,3,801,989,17368,3109,14031,34508,10,101,5120,5231,248,742,2463,3453,2790,1338,2598,6726,5222,1313,2700,9235,6834,1270,3468,11572,7968,856,3181,12005,7018,363,2842,10223,3722,99,2534,6355,633,10,1130,1773,34445,6092,26036,66573
11402,0,9,1306,1315,31,105,684,820,561,341,520,1422,1459,307,529,2295,1812,247,636,2695,1861,175,599,2635,1770,107,447,2324,952,31,262,1245,189,4,117,310,8635,1326,5100,15061,0,22,1169,1191,86,189,559,834,741,314,503,1558,1719,316,649,2684,1949,274,850,3073,2008,156,890,3054,1590,60,895,2545,605,9,773,1387,95,0,395,490,8793,1340,6683,16816,0,31,2475,2506,117,294,1243,1654,1302,655,1023,2980,3178,623,1178,4979,3761,521,1486,5768,3869,331,1489,5689,3360,167,1342,4869,1557,40,1035,2632,284,4,512,800,17428,2666,11783,31877
11501,3,4,5116,5123,68,97,4154,4319,2511,520,3111,6142,7003,461,1138,8602,8136,352,879,9367,6965,258,722,7945,3944,78,434,4456,1477,15,328,1820,288,4,178,470,30395,1789,16060,48244,3,17,4816,4836,158,170,3874,4202,3642,561,2386,6589,8216,469,1378,10063,8367,366,1703,10436,6476,209,1604,8289,3069,43,1299,4411,939,9,1220,2168,129,0,693,822,30999,1844,18973,51816,6,21,9932,9959,226,267,8028,8521,6153,1081,5497,12731,15219,930,2516,18665,16503,718,2582,19803,13441,467,2326,16234,7013,121,1733,8867,2416,24,1548,3988,417,4,871,1292,61394,3633,35033,100060
11502,0,0,1014,1014,16,23,710,749,318,94,507,919,1048,99,277,1424,1432,127,286,1845,1334,82,196,1612,873,37,149,1059,368,6,119,493,85,3,51,139,5474,471,3309,9254,4,8,905,917,29,32,622,683,455,91,375,921,1301,134,289,1724,1499,135,325,1959,1302,65,293,1660,711,25,297,1033,224,0,259,483,39,3,172,214,5564,493,3537,9594,4,8,1919,1931,45,55,1332,1432,773,185,882,1840,2349,233,566,3148,2931,262,611,3804,2636,147,489,3272,1584,62,446,2092,592,6,378,976,124,6,223,353,11038,964,6846,18848
11503,0,5,913,918,22,47,613,682,408,167,379,954,1117,187,267,1571,1299,184,345,1828,1060,83,236,1379,636,36,168,840,224,5,72,301,44,0,28,72,4810,714,3021,8545,0,15,815,830,44,68,472,584,536,174,258,968,1303,206,262,1771,1318,153,345,1816,1012,82,270,1364,512,20,224,756,149,3,146,298,16,3,93,112,4890,724,2885,8499,0,20,1728,1748,66,115,1085,1266,944,341,637,1922,2420,393,529,3342,2617,337,690,3644,2072,165,506,2743,1148,56,392,1596,373,8,218,599,60,3,121,184,9700,1438,5906,17044
11504,0,3,921,924,16,43,685,744,636,145,507,1288,1839,153,291,2283,1429,130,244,1803,1060,39,205,1304,608,15,118,741,162,3,62,227,29,3,20,52,5779,534,3053,9366,3,3,818,824,38,79,589,706,933,148,397,1478,1991,154,331,2476,1358,94,271,1723,1004,41,250,1295,433,16,220,669,106,3,159,268,11,3,77,91,5877,541,3112,9530,3,6,1739,1748,54,122,1274,1450,1569,293,904,2766,3830,307,622,4759,2787,224,515,3526,2064,80,455,2599,1041,31,338,1410,268,6,221,495,40,6,97,143,11656,1075,6165,18896
11601,0,21,3951,3972,174,219,3681,4074,4153,899,4087,9139,5549,664,2174,8387,5184,462,2017,7663,4696,257,1450,6403,2739,67,765,3571,1254,25,567,1846,215,5,173,393,23964,2619,18865,45448,17,44,3766,3827,499,351,2980,3830,5504,976,3170,9650,5593,619,2320,8532,5162,462,2309,7933,4404,183,2192,6779,2080,48,1603,3731,785,15,1584,2384,116,3,604,723,24160,2701,20528,47389,17,65,7717,7799,673,570,6661,7904,9657,1875,7257,18789,11142,1283,4494,16919,10346,924,4326,15596,9100,440,3642,13182,4819,115,2368,7302,2039,40,2151,4230,331,8,777,1116,48124,5320,39393,92837
11602,0,7,2449,2456,85,117,1909,2111,3074,607,1885,5566,4882,440,836,6158,3532,241,636,4409,2384,112,506,3002,1093,30,274,1397,337,5,161,503,45,0,38,83,15432,1559,8694,25685,6,12,2336,2354,242,200,1709,2151,4123,655,1469,6247,4931,422,1070,6423,3288,225,1018,4531,2049,77,867,2993,751,20,582,1353,206,0,398,604,18,0,171,189,15614,1611,9620,26845,6,19,4785,4810,327,317,3618,4262,7197,1262,3354,11813,9813,862,1906,12581,6820,466,1654,8940,4433,189,1373,5995,1844,50,856,2750,543,5,559,1107,63,0,209,272,31046,3170,18314,52530
11603,4,40,4104,4148,150,254,3053,3457,2588,774,2969,6331,4099,597,1748,6444,4303,402,1485,6190,3183,196,1051,4430,1784,64,616,2464,601,9,284,894,98,0,59,157,16810,2336,15369,34515,18,82,3904,4004,388,350,2753,3491,3524,814,2804,7142,4415,570,2294,7279,4032,390,2017,6439,2837,166,1756,4759,1311,41,1290,2642,345,3,806,1154,26,0,266,292,16896,2416,17890,37202,22,122,8008,8152,538,604,5806,6948,6112,1588,5773,13473,8514,1167,4042,13723,8335,792,3502,12629,6020,362,2807,9189,3095,105,1906,5106,946,12,1090,2048,124,0,325,449,33706,4752,33259,71717
11701,0,4,1018,1022,31,80,1082,1193,1053,368,1409,2830,1722,319,760,2801,1514,183,687,2384,1175,96,537,1808,866,31,426,1323,528,10,228,766,93,0,86,179,6982,1091,6233,14306,3,10,1056,1069,114,114,915,1143,1456,391,1137,2984,1843,257,826,2926,1406,155,770,2331,1097,75,810,1982,782,28,684,1494,322,4,626,952,40,0,295,335,7063,1034,7119,15216,3,14,2074,2091,145,194,1997,2336,2509,759,2546,5814,3565,576,1586,5727,2920,338,1457,4715,2272,171,1347,3790,1648,59,1110,2817,850,14,854,1718,133,0,381,514,14045,2125,13352,29522
11702,0,6,839,845,68,149,1296,1513,1098,983,2435,4516,1935,866,1464,4265,1294,520,1168,2982,1043,240,770,2053,813,47,446,1306,501,7,252,760,99,0,73,172,6851,2818,8743,18412,7,17,851,875,143,222,1370,1735,1492,1100,2315,4907,1927,856,1576,4359,1251,450,1272,2973,1005,181,993,2179,682,18,671,1371,349,3,507,859,38,0,199,237,6894,2847,9754,19495,7,23,1690,1720,211,371,2666,3248,2590,2083,4750,9423,3862,1722,3040,8624,2545,970,2440,5955,2048,421,1763,4232,1495,65,1117,2677,850,10,759,1619,137,0,272,409,13745,5665,18497,37907
11703,0,30,1970,2000,164,966,6499,7629,4611,6388,13055,24054,4178,3862,6348,14388,2523,1983,4435,8941,2227,966,2976,6169,1455,227,1667,3349,750,41,831,1622,161,3,199,363,16069,14466,37980,68515,11,62,2066,2139,355,1322,7045,8722,5507,5678,11542,22727,4031,2053,5026,11110,2396,928,3560,6884,2172,482,2948,5602,1153,97,1855,3105,494,6,1271,1771,48,0,574,622,16167,10628,35887,62682,11,92,4036,4139,519,2288,13544,16351,10118,12066,24597,46781,8209,5915,11374,25498,4919,2911,7995,15825,4399,1448,5924,11771,2608,324,3522,6454,1244,47,2102,3393,209,3,773,985,32236,25094,73867,131197
11801,0,4,2055,2059,43,213,2365,2621,2155,2775,5316,10246,4411,1692,2434,8537,3630,790,1683,6103,3122,508,1432,5062,2224,219,885,3328,1304,57,537,1898,451,18,329,798,17340,6276,17036,40652,5,12,1952,1969,110,395,2785,3290,3048,2944,5526,11518,4700,1317,2905,8922,3664,595,2249,6508,3077,343,2163,5583,1923,117,1812,3852,862,26,1637,2525,199,5,1247,1451,17588,5754,22276,45618,5,16,4007,4028,153,608,5150,5911,5203,5719,10842,21764,9111,3009,5339,17459,7294,1385,3932,12611,6199,851,3595,10645,4147,336,2697,7180,2166,83,2174,4423,650,23,1576,2249,34928,12030,39312,86270
11802,0,14,2857,2871,62,336,4786,5184,2616,2175,5253,10044,4945,1218,2242,8405,4081,710,1934,6725,3289,355,1593,5237,2303,119,975,3397,1528,19,627,2174,398,4,327,729,19222,4950,20594,44766,0,27,2708,2735,147,544,4494,5185,3496,2326,4966,10788,5329,1162,2768,9259,4121,592,2688,7401,3107,279,2406,5792,2064,68,1820,3952,1023,6,1823,2852,156,3,996,1155,19443,5007,24669,49119,0,41,5565,5606,209,880,9280,10369,6112,4501,10219,20832,10274,2380,5010,17664,8202,1302,4622,14126,6396,634,3999,11029,4367,187,2795,7349,2551,25,2450,5026,554,7,1323,1884,38665,9957,45263,93885
11901,8,14,5361,5383,242,135,4609,4986,4328,599,4589,9516,6533,530,2465,9528,6820,454,2390,9664,5568,234,1886,7688,3752,94,1118,4964,2156,25,842,3023,510,7,423,940,29917,2092,23683,55692,49,23,5011,5083,802,218,3977,4997,5907,662,3874,10443,7032,518,2900,10450,6597,417,3080,10094,5035,212,2654,7901,2926,50,1991,4967,1498,23,2369,3890,237,3,1266,1506,30083,2126,27122,59331,57,37,10372,10466,1044,353,8586,9983,10235,1261,8463,19959,13565,1048,5365,19978,13417,871,5470,19758,10603,446,4540,15589,6678,144,3109,9931,3654,48,3211,6913,747,10,1689,2446,60000,4218,50805,115023
11902,3,9,3760,3772,235,111,3713,4059,4048,478,4837,9363,5731,415,2286,8432,5124,392,2071,7587,3909,197,1473,5579,2927,65,893,3885,1862,19,592,2473,409,4,223,636,24248,1690,19848,45786,43,15,3329,3387,843,168,2910,3921,5565,508,3266,9339,5797,475,2407,8679,4831,330,2539,7700,3576,154,1979,5709,2415,39,1555,4009,1159,12,1558,2729,163,0,774,937,24392,1701,20317,46410,46,24,7089,7159,1078,279,6623,7980,9613,986,8103,18702,11528,890,4693,17111,9955,722,4610,15287,7485,351,3452,11288,5342,104,2448,7894,3021,31,2150,5202,572,4,997,1573,48640,3391,40165,92196
11903,0,12,3578,3590,137,168,3716,4021,3162,751,3844,7757,4956,496,1600,7052,5528,358,1591,7477,4338,248,1304,5890,2900,100,831,3831,1885,21,584,2490,500,4,316,820,23406,2158,17364,42928,6,21,3225,3252,361,247,3356,3964,4108,796,3336,8240,5634,483,1970,8087,5433,345,2365,8143,4095,176,2075,6346,2499,54,1683,4236,1318,9,1852,3179,214,5,1103,1322,23668,2136,20965,46769,6,33,6803,6842,498,415,7072,7985,7270,1547,7180,15997,10590,979,3570,15139,10961,703,3956,15620,8433,424,3379,12236,5399,154,2514,8067,3203,30,2436,5669,714,9,1419,2142,47074,4294,38329,89697
11904,0,8,3048,3056,202,174,3446,3822,4092,966,4701,9759,5471,686,2270,8427,4637,549,1959,7145,3947,310,1554,5811,2864,87,949,3900,1943,20,652,2615,443,3,325,771,23599,2803,18904,45306,20,15,2936,2971,645,282,2841,3768,5208,1031,3531,9770,5609,628,2455,8692,4634,491,2477,7602,3682,219,2261,6162,2534,47,1823,4404,1223,7,1721,2951,216,3,1112,1331,23771,2723,21157,47651,20,23,5984,6027,847,456,6287,7590,9300,1997,8232,19529,11080,1314,4725,17119,9271,1040,4436,14747,7629,529,3815,11973,5398,134,2772,8304,3166,27,2373,5566,659,6,1437,2102,47370,5526,40061,92957
12001,3,3,1668,1674,59,151,1978,2188,2147,933,2387,5467,3584,562,1142,5288,2966,391,1009,4366,2517,237,736,3490,1732,81,488,2301,1098,19,315,1432,251,3,146,400,14357,2380,9869,26606,3,11,1656,1670,135,243,1771,2149,2714,985,2191,5890,3855,550,1401,5806,3048,369,1432,4849,2491,204,1241,3936,1489,46,1029,2564,724,8,1069,1801,98,3,597,698,14557,2419,12387,29363,6,14,3324,3344,194,394,3749,4337,4861,1918,4578,11357,7439,1112,2543,11094,6014,760,2441,9215,5008,441,1977,7426,3221,127,1517,4865,1822,27,1384,3233,349,6,743,1098,28914,4799,22256,55969
12002,0,3,751,754,16,88,903,1007,1222,1061,1603,3886,2744,932,1082,4758,1540,561,894,2995,1327,349,698,2374,686,113,435,1234,352,18,208,578,65,3,65,133,7952,3128,6639,17719,0,6,718,724,32,167,1039,1238,1721,1184,1979,4884,2781,836,1545,5162,1534,550,1327,3411,1228,332,1311,2871,565,67,796,1428,219,6,536,761,26,3,241,270,8106,3151,9492,20749,0,9,1469,1478,48,255,1942,2245,2943,2245,3582,8770,5525,1768,2627,9920,3074,1111,2221,6406,2555,681,2009,5245,1251,180,1231,2662,571,24,744,1339,91,6,306,403,16058,6279,16131,38468
12003,3,11,3516,3530,227,287,4739,5253,4377,1403,6283,12063,5332,873,2400,8605,5410,611,2026,8047,4001,356,1551,5908,2577,103,934,3614,1792,28,677,2497,388,8,290,686,24107,3680,22416,50203,14,22,3434,3470,536,432,4137,5105,5384,1436,4787,11607,5801,859,3077,9737,5382,596,3065,9043,3734,298,2531,6563,2225,51,1780,4056,1081,18,1852,2951,169,3,962,1134,24326,3715,25625,53666,17,33,6950,7000,763,719,8876,10358,9761,2839,11070,23670,11133,1732,5477,18342,10792,1207,5091,17090,7735,654,4082,12471,4802,154,2714,7670,2873,46,2529,5448,557,11,1252,1820,48433,7395,48041,103869
12101,0,6,2391,2397,57,185,2436,2678,2626,1093,3365,7084,5322,664,1418,7404,4449,457,1127,6033,3352,317,973,4642,2078,107,574,2759,1228,18,376,1622,333,7,224,564,19445,2854,12884,35183,0,10,2416,2426,149,262,2435,2846,3546,1184,3031,7761,5683,574,1842,8099,4429,385,1857,6671,3231,243,1801,5275,1737,54,1299,3090,847,6,1205,2058,158,3,860,1021,19780,2721,16746,39247,0,16,4807,4823,206,447,4871,5524,6172,2277,6396,14845,11005,1238,3260,15503,8878,842,2984,12704,6583,560,2774,9917,3815,161,1873,5849,2075,24,1581,3680,491,10,1084,1585,39225,5575,29630,74430
12102,0,4,2333,2337,58,78,1930,2066,2061,513,1840,4414,4222,454,1011,5687,3794,367,921,5082,2915,163,749,3827,1926,66,473,2465,871,11,294,1176,237,3,155,395,16084,1659,9706,27449,0,13,2064,2077,134,141,1643,1918,2815,566,1387,4768,4511,461,1135,6107,3811,306,1345,5462,2767,154,1244,4165,1517,37,996,2550,641,3,868,1512,112,0,495,607,16308,1681,11177,29166,0,17,4397,4414,192,219,3573,3984,4876,1079,3227,9182,8733,915,2146,11794,7605,673,2266,10544,5682,317,1993,7992,3443,103,1469,5015,1512,14,1162,2688,349,3,650,1002,32392,3340,20883,56615
12103,3,0,4065,4068,27,57,2857,2941,1252,338,1847,3437,5052,303,702,6057,6742,338,723,7803,5007,198,674,5879,3460,90,433,3983,2129,30,435,2594,636,7,294,937,24308,1361,12030,37699,0,4,4052,4056,72,93,2671,2836,1868,352,1584,3804,6160,334,998,7492,7004,317,1466,8787,4859,161,1291,6311,3090,57,1228,4375,1544,12,1570,3126,329,0,1107,1436,24926,1330,15967,42223,3,4,8117,8124,99,150,5528,5777,3120,690,3431,7241,11212,637,1700,13549,13746,655,2189,16590,9866,359,1965,12190,6550,147,1661,8358,3673,42,2005,5720,965,7,1401,2373,49234,2691,27997,79922
12104,0,7,1258,1265,41,178,1655,1874,2396,2127,3453,7976,3619,1029,1748,6396,2783,540,1337,4660,2546,363,1084,3993,1883,192,706,2781,841,35,374,1250,266,7,190,463,14375,4478,11805,30658,0,8,1324,1332,109,391,1765,2265,3049,2170,3687,8906,3820,851,2512,7183,2884,488,1968,5340,2553,301,2008,4862,1548,82,1552,3182,579,9,1188,1776,121,3,789,913,14663,4303,16793,35759,0,15,2582,2597,150,569,3420,4139,5445,4297,7140,16882,7439,1880,4260,13579,5667,1028,3305,10000,5099,664,3092,8855,3431,274,2258,5963,1420,44,1562,3026,387,10,979,1376,29038,8781,28598,66417
12201,0,3,851,854,21,70,736,827,730,809,1266,2805,1955,523,644,3122,1639,244,503,2386,1134,142,425,1701,862,70,247,1179,496,15,146,657,155,0,114,269,6992,1876,4932,13800,0,10,787,797,45,126,708,879,1053,914,1080,3047,2105,441,760,3306,1624,213,688,2525,1128,118,579,1825,740,37,512,1289,367,9,493,869,67,0,354,421,7129,1868,5961,14958,0,13,1638,1651,66,196,1444,1706,1783,1723,2346,5852,4060,964,1404,6428,3263,457,1191,4911,2262,260,1004,3526,1602,107,759,2468,863,24,639,1526,222,0,468,690,14121,3744,10893,28758
12202,0,4,1713,1717,15,59,1243,1317,764,351,1033,2148,2488,444,570,3502,2798,421,692,3911,2571,269,615,3455,1834,111,379,2324,847,15,254,1116,228,4,163,395,11545,1678,6662,19885,3,8,1571,1582,44,123,985,1152,1114,412,763,2289,2930,475,652,4057,2915,422,922,4259,2472,220,995,3687,1553,53,731,2337,624,10,758,1392,101,4,497,602,11756,1727,7874,21357,3,12,3284,3299,59,182,2228,2469,1878,763,1796,4437,5418,919,1222,7559,5713,843,1614,8170,5043,489,1610,7142,3387,164,1110,4661,1471,25,1012,2508,329,8,660,997,23301,3405,14536,41242
12203,0,10,3846,3856,89,236,3124,3449,2843,1690,3603,8136,7259,1195,2154,10608,6335,767,1954,9056,4768,396,1443,6607,3598,140,876,4614,2040,32,655,2727,542,7,445,994,27474,4473,18100,50047,3,22,3511,3536,192,449,2576,3217,3889,1839,2743,8471,8039,1127,2208,11374,6287,716,2448,9451,4501,337,2116,6954,3216,85,1967,5268,1486,16,2103,3605,267,3,1407,1677,27880,4594,21079,53553,3,32,7357,7392,281,685,5700,6666,6732,3529,6346,16607,15298,2322,4362,21982,12622,1483,4402,18507,9269,733,3559,13561,6814,225,2843,9882,3526,48,2758,6332,809,10,1852,2671,55354,9067,39179,103600
