SA2_MAINCODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
101041017,170,93,85,83,83,132,86,48,23,793,1334,680,657,800,891,1277,1061,587,227,7504,4,3,7,11,9,10,9,3,0,53,225,108,109,159,203,302,378,218,123,1830,0,0,0,0,0,0,0,0,0,0,8,11,3,6,6,11,23,12,3,82,0,0,0,0,0,0,0,0,0,0,236,146,142,175,211,298,306,155,44,1719,0,0,0,0,0,0,3,0,0,9,4,8,8,5,14,3,18,17,3,74,12,3,4,10,11,10,9,4,0,61,0,0,0,0,0,3,0,0,0,9,7,0,0,0,4,11,3,7,0,38,3,0,3,0,0,0,0,0,0,7,0,0,0,0,3,5,8,3,3,29,16,3,6,6,9,16,13,3,0,59,4,12,0,13,26,40,60,47,29,220,8,4,3,4,4,5,13,4,0,38,0,3,0,0,0,3,0,0,0,10,26,15,14,29,23,66,57,28,14,263
101041018,184,102,69,101,110,128,135,74,22,925,1406,754,585,856,1037,1304,1277,705,300,8223,10,9,4,10,14,13,3,0,0,62,211,133,89,141,219,343,441,251,107,1938,0,0,0,0,0,0,0,0,0,0,11,5,0,0,15,15,18,14,6,88,0,0,0,0,0,0,0,0,0,0,294,169,134,190,246,326,344,222,68,1999,0,0,0,0,0,0,3,0,0,3,5,3,0,3,3,3,8,3,0,43,5,8,7,10,16,11,9,3,0,75,0,0,0,0,0,0,0,0,3,11,0,0,0,0,7,11,11,3,5,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,7,3,3,0,24,22,3,9,15,0,8,12,4,0,79,11,0,7,11,24,68,72,30,24,245,3,0,0,4,3,3,4,5,0,23,0,0,0,0,0,3,7,0,0,12,19,27,12,19,36,53,79,41,18,301
101041019,130,84,71,83,99,94,81,46,35,721,1532,915,741,899,1255,1170,832,501,208,8046,7,8,8,16,18,16,6,5,0,84,177,160,101,142,261,345,314,193,97,1802,0,0,0,0,0,0,0,0,0,0,16,3,8,10,13,10,13,7,3,80,0,0,0,0,0,0,0,0,0,0,268,147,153,189,209,280,204,139,60,1645,0,0,0,0,0,0,0,0,0,3,3,0,3,5,4,0,0,3,0,14,7,4,8,5,10,17,7,0,0,56,12,3,8,0,0,7,0,0,0,29,3,0,0,0,3,7,0,3,0,19,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,3,3,4,0,24,6,3,0,4,6,7,3,0,0,34,5,8,5,12,26,36,39,37,18,189,4,3,6,0,3,3,4,3,0,36,4,0,3,0,0,6,0,3,0,26,32,11,19,30,42,68,76,49,16,333
101041020,210,87,66,107,158,185,69,52,8,944,1708,849,538,1034,1673,1715,822,357,77,8767,11,7,11,8,17,31,22,0,0,103,212,164,82,155,300,402,290,132,40,1781,0,0,0,0,0,0,0,0,0,0,10,3,0,8,9,17,16,3,0,71,0,0,0,0,0,0,0,0,0,0,236,90,101,140,243,265,165,75,14,1317,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,16,17,3,8,3,7,9,3,3,0,54,4,0,0,0,6,0,3,0,0,14,0,7,0,0,10,3,3,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,3,0,25,0,3,0,0,4,3,0,0,0,17,12,13,7,12,37,59,41,20,6,199,0,0,0,0,0,4,4,0,0,13,22,3,9,3,5,3,12,3,0,62,25,25,11,24,51,63,49,27,3,274
101041021,71,30,14,41,46,36,28,23,4,304,481,259,165,297,436,470,359,262,98,2827,4,3,3,7,0,11,3,0,0,30,77,35,22,55,79,131,124,105,49,683,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,9,4,9,27,0,0,0,0,0,0,0,0,0,0,115,55,38,72,77,107,97,77,25,652,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,13,5,10,8,0,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,0,3,0,23,0,0,4,5,13,14,23,17,20,90,3,0,0,0,3,3,0,0,0,13,0,3,0,0,0,0,0,0,0,7,9,0,7,20,11,11,29,17,16,119
101041022,0,0,0,0,0,0,0,0,0,0,12,0,4,3,8,15,4,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
101041023,66,23,26,19,38,44,35,12,9,283,563,352,274,339,464,517,380,239,86,3207,4,4,0,3,0,7,3,0,0,19,90,70,47,67,110,147,139,90,35,793,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,6,3,0,24,0,0,0,0,0,0,0,0,0,0,72,50,50,82,79,92,100,61,20,607,3,0,0,0,0,0,3,0,0,13,3,0,0,0,3,0,9,3,0,16,0,3,8,0,4,3,0,3,0,21,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,6,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,10,0,0,0,0,0,0,0,0,0,0,3,4,3,0,6,24,37,17,18,108,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,10,8,9,7,13,21,15,9,5,99
101041024,74,34,27,34,71,66,44,14,0,359,562,290,209,386,575,639,350,153,37,3211,6,0,3,3,0,9,4,0,0,29,81,54,28,57,114,158,178,61,14,745,0,0,0,0,0,0,0,0,0,0,6,3,0,3,6,5,4,0,3,28,0,0,0,0,0,0,0,0,0,0,80,58,42,53,119,125,72,28,3,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,14,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,3,4,0,0,0,17,3,0,3,9,8,32,20,5,0,87,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,0,0,0,5,10,9,3,4,16,19,28,5,3,98
101041025,154,87,89,95,95,141,85,81,39,863,1467,904,652,1038,1361,1646,1489,867,363,9779,22,11,6,22,10,10,9,0,0,104,243,141,89,193,288,440,541,343,152,2431,0,0,0,0,0,0,0,0,0,0,12,10,4,8,12,23,34,31,11,146,0,0,0,0,0,0,0,0,0,0,299,213,143,194,299,322,357,162,70,2062,0,0,0,0,0,0,0,0,0,0,8,0,3,3,6,9,3,0,0,40,10,6,6,6,17,19,9,10,5,82,5,0,5,0,0,3,0,0,0,13,0,0,0,0,4,11,10,6,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,17,0,7,0,0,3,8,4,0,0,27,14,8,6,17,51,81,102,86,21,388,7,3,0,0,4,3,0,0,0,22,0,3,3,0,0,5,0,0,0,13,40,23,11,21,57,79,98,78,26,445
101041026,95,70,32,63,90,93,60,37,6,547,1243,699,473,803,1164,1349,1115,606,168,7616,10,3,7,5,15,19,6,0,0,62,132,85,52,135,200,352,389,207,81,1642,0,0,0,0,0,0,0,0,0,0,10,7,3,6,9,15,15,10,3,81,0,0,0,0,0,0,0,0,0,0,284,162,126,150,265,362,333,188,42,1905,0,0,0,0,0,0,0,0,0,3,3,0,3,0,5,0,11,0,0,23,0,0,3,3,3,10,7,0,0,26,0,0,3,0,0,0,3,0,0,10,3,0,0,3,4,5,9,7,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,0,0,20,0,3,10,3,11,19,13,7,0,65,21,24,13,23,35,66,56,37,21,298,0,0,0,3,3,0,3,5,0,20,3,0,0,0,3,0,0,3,0,12,7,18,3,12,27,38,59,30,8,204
101041027,154,60,60,99,99,157,103,80,44,855,1201,646,477,820,1159,1751,1363,852,363,8632,17,5,8,6,23,30,20,0,0,115,130,65,69,110,191,454,579,263,160,2015,0,0,0,0,0,0,0,0,0,0,13,8,3,6,8,27,20,6,0,81,0,0,0,0,0,0,0,0,0,0,153,90,72,117,197,323,294,160,61,1461,0,0,0,0,0,0,0,0,0,0,8,0,3,3,7,13,9,0,0,46,15,3,4,9,4,6,10,3,0,63,0,3,0,0,0,3,4,3,0,21,4,0,3,0,10,6,12,12,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,4,0,25,0,0,3,0,0,4,3,0,0,12,15,8,3,10,30,73,87,60,19,315,0,0,0,0,0,4,3,0,0,8,6,4,3,3,4,8,0,0,0,31,19,13,9,10,39,84,87,61,27,342
101051539,302,242,354,313,260,206,166,91,32,1960,4069,2691,2562,2826,2937,2610,1955,1301,533,21485,32,13,37,29,31,18,14,3,0,183,855,567,569,663,774,851,800,462,239,5788,0,0,0,0,0,0,0,0,0,0,57,34,32,31,37,28,30,22,7,285,30,38,8,16,19,3,3,6,0,123,1205,826,740,780,929,851,657,404,178,6568,0,0,0,0,0,0,0,0,0,4,23,6,10,16,15,28,10,19,5,136,9,0,3,7,12,3,10,4,4,53,8,3,4,8,0,3,0,0,0,27,3,0,0,6,8,9,6,5,7,40,0,0,4,0,0,0,0,0,0,10,0,0,3,3,12,12,5,8,4,42,17,16,12,10,19,8,4,3,4,101,28,18,22,32,75,101,98,58,38,475,9,3,6,3,3,15,7,17,4,65,14,4,12,7,5,11,15,9,3,73,86,85,53,75,130,141,155,122,49,889
101051540,196,89,54,113,144,134,93,52,16,901,2189,1163,828,1448,1830,1888,1396,691,185,11615,6,3,8,11,12,5,11,0,0,58,480,325,239,358,541,642,568,292,72,3518,0,0,0,0,0,0,0,0,0,0,22,4,7,11,16,13,21,7,0,101,0,0,0,0,0,0,0,0,0,3,756,400,320,422,548,534,452,223,69,3722,0,0,0,0,0,3,0,0,0,5,7,10,3,4,20,14,8,6,0,78,3,3,4,3,3,3,8,0,0,31,7,3,3,3,3,5,0,0,0,24,3,3,0,0,10,8,4,7,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,4,0,0,17,3,7,0,3,3,11,3,0,0,31,32,15,12,28,55,56,87,37,17,339,7,3,0,5,3,8,0,0,0,31,4,3,0,4,6,4,0,0,0,20,62,44,38,51,99,110,107,84,29,619
101061541,150,79,69,84,61,46,43,38,26,600,1335,767,660,918,832,740,514,397,169,6331,6,4,5,3,6,5,3,3,0,36,239,139,140,181,227,244,200,165,84,1615,0,0,0,0,0,0,0,0,0,0,26,18,18,9,10,16,11,3,4,105,0,0,0,0,0,0,0,0,0,0,367,233,213,228,229,200,184,112,60,1831,0,0,0,0,0,0,4,0,0,4,4,0,3,6,0,5,4,0,0,25,5,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,4,8,10,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,12,3,4,3,6,3,3,3,0,0,32,18,12,16,12,24,23,31,19,9,153,3,0,3,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,7,46,28,21,38,45,52,49,36,24,332
101061542,215,75,83,117,140,117,75,35,7,868,2292,1034,863,1708,1738,1529,886,281,63,10397,9,3,0,4,11,13,3,0,0,49,397,241,158,336,404,382,340,142,43,2435,0,0,0,0,0,0,0,0,0,0,28,19,4,20,23,16,9,3,0,125,0,0,0,0,0,0,0,0,0,0,683,353,213,406,471,383,239,82,19,2848,0,0,0,0,0,0,0,0,0,0,4,3,3,15,5,12,8,0,0,49,4,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,22,10,9,11,19,10,3,7,0,95,0,0,0,0,0,0,0,0,0,0,9,3,0,0,8,7,3,7,0,40,26,9,8,18,8,6,9,0,0,83,5,8,13,30,64,62,45,18,3,247,5,3,0,3,3,3,0,0,0,30,5,3,4,0,5,0,3,0,0,21,77,40,24,51,84,92,80,42,12,506
101061543,187,104,76,99,90,90,54,49,16,753,2284,1215,1050,1252,1273,1282,976,635,303,10280,4,5,3,7,4,5,3,0,0,38,348,214,205,265,335,386,379,243,124,2501,0,0,0,0,0,0,0,0,0,0,32,3,10,14,9,5,12,10,3,102,32,17,11,15,7,9,9,3,4,102,833,463,321,424,471,411,413,262,109,3715,0,0,0,0,0,0,0,0,0,0,10,3,0,8,0,4,4,0,0,27,5,3,3,10,4,9,6,3,0,41,0,0,0,0,0,0,0,0,0,3,0,3,3,8,0,6,3,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,15,3,3,3,0,0,0,0,3,0,15,42,22,28,35,56,66,64,44,13,373,4,0,3,6,4,4,0,3,0,29,6,5,3,7,5,3,3,3,0,37,53,31,45,40,61,65,65,38,22,413
101061544,156,53,36,74,54,56,67,35,11,551,1476,720,568,902,1060,1169,887,462,158,7394,3,0,0,11,4,8,5,0,0,34,291,205,137,228,304,360,382,159,74,2146,0,0,0,0,0,0,0,0,0,0,14,3,10,3,12,4,9,3,0,57,0,0,0,0,0,0,0,0,0,0,499,291,217,232,379,351,321,155,47,2494,0,0,0,0,0,0,0,0,0,0,6,0,3,3,5,4,3,4,0,31,5,0,0,3,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,7,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12,3,9,0,0,4,0,3,0,0,22,19,9,12,17,34,52,54,25,18,229,10,3,0,0,8,5,4,0,0,36,0,3,0,0,0,3,0,0,0,7,43,26,18,34,46,63,74,45,15,372
102011028,124,73,59,85,88,78,42,19,8,573,1565,882,585,1066,1156,925,503,241,90,7010,6,3,8,13,20,11,3,0,0,69,215,151,74,163,241,240,197,86,31,1411,0,0,0,0,0,0,0,0,0,0,25,13,20,11,15,14,8,8,0,109,0,0,0,0,0,0,0,0,0,0,369,234,114,182,267,251,131,66,24,1639,8,3,3,6,3,6,0,0,0,26,4,3,0,4,5,4,3,0,0,35,3,5,6,5,3,4,6,0,0,31,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,3,0,3,0,24,0,0,0,0,0,0,0,0,0,0,19,17,4,12,24,12,7,4,0,100,25,0,5,15,8,12,12,0,0,83,15,8,3,19,33,21,18,16,0,136,0,0,0,0,0,0,0,0,0,5,13,9,3,3,3,8,0,0,0,34,34,31,14,30,39,22,46,10,7,232
102011029,168,107,61,103,110,124,86,46,16,823,1908,1115,726,1263,1580,1579,1257,677,227,10338,10,3,14,16,17,24,15,0,0,92,306,182,120,232,371,422,485,234,82,2444,0,0,0,0,0,0,0,0,0,0,23,5,9,12,12,29,28,20,8,148,0,0,0,0,0,0,0,0,0,0,535,365,198,296,377,389,350,164,49,2723,3,3,3,3,0,9,3,0,3,29,4,3,5,9,5,15,5,4,0,57,25,7,3,12,11,15,7,3,0,82,0,0,0,0,0,3,3,0,0,11,0,0,0,0,6,6,12,3,0,35,0,0,0,0,0,3,0,0,0,3,12,4,10,5,5,5,9,0,0,67,16,9,5,8,13,8,9,0,0,64,11,8,7,24,38,56,59,41,17,263,0,0,0,0,0,5,8,5,0,16,0,3,3,0,0,3,0,0,3,16,37,25,17,34,38,70,103,39,18,385
102011030,89,65,55,70,79,56,52,16,3,485,876,473,387,686,698,634,446,167,56,4422,9,4,10,7,5,10,8,0,0,46,114,66,55,93,167,177,151,56,17,901,0,0,0,0,0,0,0,0,0,0,13,15,3,13,20,14,11,8,0,93,0,0,0,0,0,0,0,0,0,0,176,127,90,110,179,138,113,47,14,995,0,0,0,3,0,0,0,0,0,3,16,16,5,13,23,13,15,13,7,115,0,0,0,0,7,0,0,0,0,10,3,0,0,3,0,3,0,0,0,10,0,0,0,0,0,5,3,4,0,20,0,0,0,0,0,0,0,0,0,0,3,8,4,4,4,9,0,6,0,42,4,0,0,0,7,3,0,0,0,23,10,3,4,11,14,28,18,13,5,106,0,0,0,0,0,0,0,0,0,3,4,6,0,4,3,0,8,3,0,30,15,17,7,5,25,23,23,6,4,133
102011031,170,95,95,95,117,115,130,133,136,1087,2271,1600,936,1534,1896,1729,1473,1360,794,13591,17,13,20,19,24,18,18,4,0,139,311,227,175,255,394,446,535,438,271,3044,0,0,0,0,0,0,0,0,0,0,52,21,21,37,28,45,42,41,20,310,0,0,0,0,0,0,0,0,0,0,595,384,222,347,453,444,435,309,147,3341,5,5,4,3,3,3,3,0,0,31,24,9,4,17,13,8,10,4,4,89,8,3,9,8,4,7,4,3,0,52,4,3,0,0,0,3,3,3,0,16,0,3,0,0,4,6,3,13,10,44,0,0,0,0,0,0,3,0,0,12,50,38,12,19,38,31,15,14,7,223,46,29,25,19,32,29,17,11,6,212,33,18,19,40,50,66,94,71,54,433,3,5,3,4,6,11,17,19,6,83,16,14,10,15,13,22,10,8,5,109,67,44,37,35,68,70,90,102,57,572
102011032,308,252,303,253,290,220,142,125,78,1975,2937,2349,2650,2280,2589,2140,1500,1061,553,18072,52,26,50,60,69,40,21,5,0,320,324,231,284,318,435,512,478,316,197,3102,0,0,0,0,0,3,0,0,0,7,48,27,39,37,41,72,37,24,5,343,5,3,4,0,3,0,3,0,3,24,749,440,554,556,600,515,396,278,148,4230,14,0,6,8,7,7,3,0,0,44,22,5,14,23,20,13,11,4,3,124,5,0,5,7,6,5,0,0,3,38,6,3,10,6,3,6,10,0,0,46,7,0,4,8,8,8,11,5,4,57,11,4,17,9,3,7,0,0,0,46,51,36,58,29,21,16,24,4,0,239,62,29,58,39,39,39,32,5,0,300,41,31,38,50,64,91,80,57,42,480,3,3,3,0,9,6,10,8,3,43,28,24,22,18,17,18,4,8,3,132,82,56,53,57,73,96,99,63,41,621
102011033,135,63,50,57,69,45,23,10,3,456,1632,1005,760,1029,988,519,305,174,36,6453,7,12,16,19,7,8,9,0,0,84,219,192,116,192,254,167,88,62,11,1294,0,0,0,0,0,0,0,0,0,0,41,29,13,24,25,16,6,7,0,156,4,4,3,3,3,6,0,0,0,24,308,211,133,184,237,159,73,40,13,1352,0,0,0,0,0,0,0,0,0,0,7,12,9,7,3,3,6,4,3,49,6,3,6,4,0,8,3,0,0,31,8,3,3,3,3,0,0,0,0,27,0,3,3,0,3,0,4,3,3,19,0,0,0,0,0,0,0,0,0,0,8,3,3,9,5,4,0,0,0,40,10,9,3,8,11,6,3,0,0,56,22,13,13,17,30,27,17,15,6,168,0,3,0,0,0,0,0,0,0,7,10,15,0,9,15,3,9,0,0,59,39,31,14,38,44,23,12,9,0,216
102011034,78,48,29,49,54,60,41,71,84,508,1274,889,594,811,984,738,606,764,458,7110,6,5,6,10,7,10,3,0,0,60,180,119,109,166,194,248,292,261,171,1749,0,0,0,0,0,0,0,0,0,0,25,8,9,10,11,25,14,21,15,145,0,0,0,0,0,0,0,0,0,0,336,211,147,173,244,198,240,183,96,1831,9,0,3,0,3,3,3,0,0,23,0,0,0,3,9,3,5,0,0,18,3,0,8,3,11,3,6,3,3,35,3,0,0,0,0,0,0,4,0,10,4,0,0,3,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,28,14,10,6,13,15,15,9,4,113,15,3,6,9,5,17,5,3,0,64,16,9,6,22,24,32,40,48,34,228,3,0,0,3,0,6,0,3,0,18,6,0,0,8,0,0,3,0,0,26,33,17,21,21,38,42,44,41,46,305
102011035,92,61,62,58,79,62,24,11,15,457,1337,959,728,894,1014,837,435,210,74,6492,0,5,10,12,10,13,3,0,0,55,211,139,111,215,197,235,179,66,41,1399,0,0,0,0,0,0,0,0,0,0,41,26,26,28,27,20,9,3,0,173,8,3,9,5,0,0,0,0,0,35,261,167,142,165,224,217,133,45,17,1375,6,3,3,5,5,4,4,0,0,34,3,6,0,0,12,6,5,5,0,38,0,0,3,0,5,0,4,3,0,19,0,4,0,0,3,0,0,0,0,11,0,0,3,4,6,5,3,3,0,23,3,0,3,0,0,0,0,0,0,6,22,15,0,10,13,7,5,0,0,69,48,14,23,18,11,15,9,3,0,147,20,10,7,16,26,34,35,11,9,169,6,3,0,0,4,6,0,0,3,22,13,5,0,4,10,3,8,0,0,39,32,28,15,30,36,50,31,16,0,244
102011036,160,91,55,100,94,55,30,19,4,599,1873,1162,854,1176,1268,948,470,239,63,8052,15,5,3,14,11,16,3,3,0,77,284,201,127,208,288,278,192,97,55,1721,0,0,0,0,0,0,0,0,0,0,78,27,15,36,29,43,25,8,6,262,18,13,7,8,6,3,3,0,0,54,340,202,148,205,248,207,131,64,27,1579,3,3,0,0,0,3,0,3,0,16,12,8,5,6,11,3,3,0,0,54,6,3,6,3,10,11,0,7,0,44,15,5,3,11,3,3,0,0,0,51,9,6,0,4,5,5,6,3,0,44,3,0,0,0,0,0,0,0,0,3,14,9,10,13,16,10,9,0,0,77,30,19,12,16,15,19,9,4,0,129,26,5,9,23,24,34,27,22,16,188,0,0,3,0,0,4,9,0,0,16,11,4,13,13,10,14,3,4,0,75,39,56,25,33,54,55,38,19,15,328
